Date,Q,Month,TKNConcDay,TKNConcmm,TKNFluxDay,TKNFNConc,TKNFNFlux,NO3ConcDay,NO3Concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,TPConcDay,TPConcmm,TPFluxDay,TPFNConc,TPFNFlux,TNTPRatio
1978-06-03,393.6041645,6,0.491189902,0.03506821,16704.09137,0.511301287,25005.50115,0.095913812,0.006847709,3261.779351,0.088920608,4254.941276,0.107749205,0.003478725,3664.270283,0.107843193,4995.092461,12.04921862
1978-06-04,382.277426,6,0.495731836,0.035392479,16373.41259,0.514296604,24917.35648,0.094396141,0.006739356,3117.788377,0.088090376,4180.068382,0.108403137,0.003499838,3580.422229,0.108038316,4958.335821,12.03822579
1978-06-05,373.7823721,6,0.499867374,0.035687733,16143.11534,0.518046676,24851.22783,0.09308505,0.006645752,3006.162792,0.086982191,4104.168688,0.108939426,0.003517152,3518.176648,0.108412876,4920.416138,12.036297
1978-06-06,379.4457413,6,0.501402005,0.035797297,16438.01953,0.520705104,25081.86818,0.092852271,0.006629133,3044.07925,0.08645453,4089.890564,0.108740913,0.003510743,3564.974283,0.108367879,4928.546077,12.08474441
1978-06-07,385.1091106,6,0.502920982,0.035905744,16733.90467,0.523194326,25413.27054,0.092606232,0.006611567,3081.326712,0.085947213,4083.25853,0.108539444,0.003504238,3611.479285,0.108272638,4950.525809,12.13311042
1978-06-08,387.9407953,6,0.504953263,0.036050837,16925.06623,0.526464304,25748.51369,0.092143592,0.006578537,3088.476712,0.08522362,4075.416014,0.108483274,0.003502425,3636.151556,0.108267333,4973.737408,12.17138867
1978-06-09,351.128895,6,0.514863374,0.036758364,15619.68642,0.529087205,25680.06233,0.088705032,0.006333043,2691.092137,0.084643696,4028.861422,0.110631186,0.003571771,3356.277638,0.108397878,4939.740515,12.06443703
1978-06-10,345.4655257,6,0.519077335,0.037059217,15493.53523,0.531096068,25409.67972,0.087733614,0.006263689,2618.692332,0.084423385,3974.091032,0.111152397,0.003588599,3317.701362,0.108527433,4889.387171,12.07237466
1978-06-11,348.2972103,6,0.52183377,0.037256011,15703.48049,0.534872242,24793.39149,0.087569363,0.006251963,2635.214257,0.08373466,3857.793209,0.11123657,0.003591316,3347.428641,0.109200224,4786.737419,12.11477141
1978-06-12,351.128895,6,0.524572887,0.037451569,15914.24913,0.536855934,24375.32679,0.087398305,0.00623975,2651.449285,0.083780572,3785.950076,0.111317205,0.003593919,3377.089771,0.109395467,4719.209534,12.15701118
1978-06-13,342.6338411,6,0.529866925,0.037829533,15685.94937,0.540238888,24041.12487,0.086356017,0.006165336,2556.445864,0.083339262,3706.699747,0.11210379,0.003619315,3318.671701,0.1099046,4653.393901,12.15558036
1978-06-14,336.9704718,6,0.534598822,0.038167364,15564.4431,0.542919668,23625.85358,0.085534381,0.006106676,2490.269255,0.083115991,3620.226473,0.112732208,0.003639603,3282.113561,0.110301543,4580.94394,12.16452346
1978-06-15,334.1387872,6,0.538703217,0.038460395,15552.14167,0.546355869,23441.12068,0.084936662,0.006064002,2452.086721,0.082739107,3546.520575,0.113186267,0.003654263,3267.641269,0.110690519,4534.775606,12.18423512
1978-06-16,342.6338411,6,0.540039578,0.038555804,15987.09613,0.548891761,23693.45819,0.085204806,0.006083146,2522.36591,0.0826922,3530.068871,0.112883146,0.003644476,3341.74342,0.110697744,4549.526125,12.24838489
1978-06-17,348.2972103,6,0.542043793,0.038698894,16311.65826,0.550800878,24020.73052,0.085236636,0.006085419,2565.01576,0.082787681,3538.874236,0.112765401,0.003640675,3393.435552,0.110511519,4579.229537,12.30110146
1978-06-18,359.6239489,6,0.542661168,0.038742971,16861.30147,0.552986109,24148.52359,0.085649225,0.006114875,2661.250687,0.082729563,3539.94176,0.112273497,0.003624794,3488.506998,0.110481174,4587.662861,12.37528254
1978-06-19,362.4556335,6,0.545300503,0.038931404,17076.72146,0.555286365,23873.33459,0.085444561,0.006100264,2675.79612,0.082504427,3488.022086,0.112333195,0.003626721,3517.845075,0.1107346,4554.791278,12.41663394
1978-06-20,356.7922642,6,0.550011089,0.039267714,16955.11024,0.558011517,23582.91579,0.084658847,0.006044168,2609.76573,0.082191255,3428.045927,0.112952915,0.003646729,3481.982748,0.111060549,4511.314488,12.42534952
1978-06-21,342.6338411,6,0.556993998,0.039766255,16489.00739,0.561957528,23326.1875,0.083286121,0.005946163,2465.565988,0.081600933,3364.171069,0.114182073,0.003686413,3380.196283,0.111609429,4460.95519,12.40024381
1978-06-22,334.1387872,6,0.562681109,0.040172282,16244.37359,0.564141052,23027.77714,0.082304649,0.005876091,2376.101565,0.081509375,3310.748968,0.115058154,0.003714697,3321.681858,0.111844448,4412.668463,12.39626508
1978-06-23,331.3071025,6,0.566896628,0.040473247,16227.37836,0.566394956,22793.52951,0.081728642,0.005834968,2339.476959,0.081430773,3269.179797,0.11553707,0.003730159,3307.240968,0.111991761,4377.915736,12.41454034
1978-06-24,328.4754179,6,0.571142439,0.040776374,16209.18012,0.567549133,22612.78876,0.081156185,0.005794097,2303.23495,0.081642603,3253.764136,0.116022995,0.003745848,3292.764643,0.111933879,4355.541563,12.43255873
1978-06-25,328.4754179,6,0.574591363,0.041022608,16307.06152,0.569527487,22669.65365,0.08078545,0.005767629,2292.713384,0.08154605,3251.640736,0.116295601,0.003754649,3300.501261,0.111929039,4364.97698,12.46194745
1978-06-26,331.3071025,6,0.577207982,0.04120942,16522.54019,0.571911556,22611.31711,0.080608503,0.005754996,2307.413043,0.081319683,3221.284428,0.116347063,0.00375631,3330.426974,0.11208512,4350.88051,12.50280495
1978-06-27,339.8021564,6,0.578155392,0.04127706,16974.00999,0.576125356,22671.09476,0.0807989,0.005768589,2372.167345,0.080657788,3186.13104,0.115957108,0.003743721,3404.373868,0.112503086,4347.403324,12.5665495
1978-06-28,348.2972103,6,0.579095502,0.041344178,17426.65085,0.579305198,23050.38446,0.080959968,0.005780089,2436.318514,0.080266157,3209.899948,0.115568256,0.003731166,3477.781555,0.112513382,4410.749849,12.62990265
1978-06-29,351.128895,6,0.581645301,0.04152622,17645.68556,0.580756497,23836.47892,0.080746499,0.005764848,2449.649869,0.080326534,3300.48624,0.115607074,0.00373242,3507.233823,0.111974437,4521.569561,12.67035168
1978-06-30,356.7922642,6,0.58336304,0.041648857,17983.24587,0.582024175,24500.77847,0.080696723,0.005761294,2487.625915,0.080450952,3390.736397,0.11542776,0.00372663,3558.274418,0.111456782,4612.973184,12.72198941
1978-07-01,368.1190028,7,0.583452985,0.041655278,18557.00332,0.583823573,24960.92801,0.080957927,0.005779943,2574.905892,0.080372469,3447.459801,0.114822614,0.003707093,3651.988577,0.111180601,4673.722438,12.79580036
1978-07-02,368.1190028,7,0.586745197,0.041890324,18661.71372,0.58549591,24899.36707,0.080552086,0.005750968,2561.997914,0.080312263,3442.219493,0.115060605,0.003714777,3659.557971,0.111209678,4663.317504,12.82480691
1978-07-03,365.2873182,7,0.590687559,0.042171786,18642.58625,0.587980904,24836.74307,0.080159269,0.005722923,2529.892603,0.080158516,3418.218223,0.115560444,0.003730914,3647.182854,0.11147803,4647.289099,12.83725891
1978-07-04,370.9506874,7,0.592072924,0.042270694,18976.01976,0.590432564,24862.97597,0.080320226,0.005734415,2574.274441,0.08005249,3406.95527,0.115435392,0.003726877,3699.720398,0.111731679,4646.364397,12.88078791
1978-07-05,376.6140567,7,0.593444978,0.042368651,19310.37586,0.593102124,24800.89981,0.080465855,0.005744812,2618.315022,0.079908566,3384.150082,0.115306033,0.0037227,3751.995406,0.112085887,4629.910085,12.92434486
1978-07-06,376.6140567,7,0.596449957,0.042583189,19408.15625,0.595605744,24899.15918,0.080307792,0.005733527,2613.17176,0.079768634,3375.768111,0.115605196,0.003732359,3761.730002,0.112321294,4634.736828,12.94535651
1978-07-07,390.7724799,7,0.595338345,0.042503826,20100.2551,0.598133785,24898.64697,0.080850783,0.005772293,2729.744135,0.079682672,3361.472102,0.114821108,0.003707044,3876.675459,0.112585301,4625.542908,13.02280633
1978-07-08,390.7724799,7,0.598296875,0.042715049,20200.14318,0.600895736,24891.27322,0.080679842,0.005760089,2723.97272,0.079547807,3343.881146,0.115107097,0.003716278,3886.331253,0.112897124,4616.353965,13.04400361
1978-07-09,382.277426,7,0.603762413,0.043105258,19941.52963,0.602890759,24934.34967,0.080106722,0.005719172,2645.82646,0.079593926,3327.42376,0.116053919,0.003746846,3833.118167,0.113026942,4616.681518,13.03080725
1978-07-10,385.1091106,7,0.605897511,0.043257692,20160.28669,0.605563928,25052.27077,0.08007592,0.005716973,2664.400304,0.079439799,3312.992441,0.116123225,0.003749084,3863.817663,0.11324871,4626.460526,13.06310257
1978-07-11,390.7724799,7,0.607172464,0.043348716,20499.80742,0.607740929,25234.85937,0.080167021,0.005723477,2706.658475,0.079411336,3311.014999,0.115965066,0.003743977,3915.298634,0.113316815,4647.052356,13.10696815
1978-07-12,399.2675338,7,0.607596698,0.043379004,20960.09009,0.608901259,25502.7027,0.080367097,0.005737761,2772.400839,0.079541663,3336.69956,0.115581405,0.003731591,3987.178787,0.113153508,4685.395834,13.16241997
1978-07-13,399.2675338,7,0.61052816,0.043588294,21061.21587,0.611526003,25595.61048,0.080188652,0.005725021,2766.245071,0.079397423,3333.668138,0.115859718,0.003740576,3996.779667,0.113385285,4693.304664,13.18334718
1978-07-14,396.4358492,7,0.614316261,0.043858743,21041.59583,0.614483452,25733.11586,0.079892387,0.005703869,2736.478615,0.079150936,3332.521909,0.116364733,0.003756881,3985.731499,0.113671773,4704.734661,13.19249
1978-07-15,402.0992184,7,0.6155316,0.043945512,21384.4126,0.617040756,25882.3865,0.079946284,0.005707717,2777.443614,0.078962101,3338.075404,0.116188722,0.003751198,4036.555659,0.113869809,4722.083237,13.23663155
1978-07-16,410.5942723,7,0.616852125,0.04403979,21883.04204,0.61945603,25928.92903,0.07997039,0.005709438,2836.977173,0.078840163,3331.767454,0.11590081,0.003741903,4111.621252,0.114077642,4725.392743,13.29516807
1978-07-17,424.7526955,7,0.618234087,0.044138454,22688.34582,0.622550624,26365.16374,0.079961611,0.005708812,2934.481795,0.078511816,3360.142101,0.115380276,0.003725097,4234.298395,0.114166636,4779.589437,13.38146692
1978-07-18,424.7526955,7,0.621104129,0.044343359,22793.67241,0.625931342,27255.96887,0.079765546,0.005694814,2927.286495,0.078060892,3400.385689,0.11563938,0.003733463,4243.807149,0.114092084,4876.206963,13.40261818
1978-07-19,421.9210109,7,0.624285877,0.044570518,22757.70195,0.629112738,27345.03045,0.079537804,0.005678554,2899.469145,0.077780472,3394.236985,0.116058223,0.003746985,4230.783587,0.114440083,4883.463462,13.41053455
1978-07-20,421.9210109,7,0.627161951,0.044775854,22862.54629,0.631446873,27348.23886,0.079343498,0.005664682,2892.385912,0.07767148,3389.205971,0.116319297,0.003755414,4240.300783,0.114632084,4884.509597,13.43141837
1978-07-21,421.9210109,7,0.630038025,0.044981189,22967.39064,0.633629888,27416.52371,0.079149192,0.005650809,2885.302678,0.077590819,3388.097736,0.116580371,0.003763843,4249.817979,0.114761816,4890.499972,13.45220865
1978-07-22,421.9210109,7,0.6329141,0.045186525,23072.23498,0.636029639,27495.76932,0.078954885,0.005636937,2878.219445,0.077465608,3384.922347,0.116841446,0.003772272,4259.335174,0.114904352,4899.593386,13.47290602
1978-07-23,436.0794341,7,0.634133002,0.045273548,23892.39595,0.638400019,27603.15727,0.078882184,0.005631747,2972.064813,0.077345545,3383.886347,0.116275406,0.003753997,4380.939067,0.114992915,4914.779623,13.56029211
1978-07-24,424.7526955,7,0.638324376,0.045572788,23425.63194,0.640800729,27625.70458,0.078589159,0.005610826,2884.114692,0.077229984,3367.016383,0.117194002,0.003783654,4300.859672,0.115162318,4911.645689,13.52756169
1978-07-25,424.7526955,7,0.641194417,0.045777693,23530.95853,0.64332657,27687.59101,0.078393094,0.005596828,2876.919391,0.07708927,3357.45654,0.117453106,0.003792019,4310.368425,0.115365943,4912.07496,13.54806405
1978-07-26,427.5843802,7,0.642876129,0.045897758,23749.95954,0.645688873,27619.76919,0.078452976,0.005601104,2898.311094,0.077090308,3342.930281,0.117561086,0.003795506,4343.093329,0.115820385,4905.555207,13.56838001
1978-07-27,430.4160648,7,0.644407324,0.046007077,23964.18605,0.647226595,27736.60938,0.078550399,0.005608059,2921.128153,0.07720018,3347.425405,0.117670109,0.003799025,4375.909907,0.116029133,4924.698466,13.58641495
1978-07-28,430.4160648,7,0.646286879,0.046141267,24034.08283,0.649347318,27716.01676,0.078628369,0.005613626,2924.027695,0.077247283,3335.762787,0.117950292,0.003808071,4386.329336,0.116447257,4917.922763,13.59084136
1978-07-29,424.7526955,7,0.648894915,0.046327466,23813.55626,0.651475732,27774.05611,0.07867536,0.00561698,2887.278153,0.077273796,3337.613129,0.118585054,0.003828565,4351.909353,0.116813739,4921.57566,13.56760286
1978-07-30,416.2576416,7,0.651910398,0.046542754,23445.73595,0.654310986,27667.80047,0.078712859,0.005619658,2830.881234,0.077231235,3314.974399,0.119415432,0.003855374,4294.735428,0.117452903,4903.872975,13.52979354
1978-07-31,427.5843802,7,0.652298361,0.046570453,24098.04779,0.656135806,27570.52473,0.078849517,0.005629414,2912.960605,0.077366968,3294.565157,0.118971239,0.003841033,4395.189025,0.117814904,4890.729318,13.59005988
1978-08-01,436.0794341,8,0.653057075,0.046624621,24605.40322,0.657783692,27654.02439,0.078962872,0.005637507,2975.104922,0.07748356,3298.350077,0.118710103,0.003832602,4472.671793,0.118034807,4901.563392,13.63620001
1978-08-02,450.2378573,8,0.653074899,0.046625893,25404.97333,0.659624602,27828.24127,0.079087013,0.00564637,3076.52838,0.077520452,3310.174151,0.118095498,0.003812759,4593.97992,0.118263313,4926.232551,13.70982532
1978-08-03,447.4061726,8,0.655291466,0.046784144,25330.87702,0.661402419,27834.85023,0.079147494,0.005650688,3059.517101,0.077619394,3301.872406,0.118540806,0.003827136,4582.300761,0.118553954,4929.081459,13.70080107
1978-08-04,433.2477494,8,0.659053948,0.047052764,24670.10647,0.66344485,27726.74624,0.079181519,0.005653117,2963.97058,0.077739041,3280.411692,0.119725016,0.003865369,4481.619302,0.118976661,4914.069898,13.63540784
1978-08-05,441.7428034,8,0.65975992,0.047103166,25180.77859,0.66534981,27695.55532,0.07927602,0.005659864,3025.694426,0.077855715,3269.537707,0.119445487,0.003856344,4558.82552,0.119328077,4908.653151,13.68213729
1978-08-06,455.9012265,8,0.659698032,0.047098748,25985.41706,0.667313025,27715.44803,0.079371346,0.00566667,3126.426677,0.077946276,3266.133852,0.118803192,0.003835607,4679.641799,0.119668723,4912.769249,13.75673052
1978-08-07,461.5645958,8,0.660773593,0.047175537,26351.10976,0.669764218,27591.38263,0.079444004,0.005671857,3168.161814,0.078019317,3242.662691,0.118705668,0.003832459,4733.884834,0.120185917,4895.069842,13.7894225
1978-08-08,467.2279651,8,0.661840251,0.04725169,26717.49566,0.670989793,27500.7018,0.079511609,0.005676684,3209.764091,0.078257437,3230.722609,0.118605685,0.003829231,4787.933137,0.120385058,4883.42234,13.8221947
1978-08-09,472.8913344,8,0.662898113,0.047327216,27084.566,0.672994169,27311.60631,0.079574254,0.005681156,3251.229846,0.078410582,3202.401985,0.11850326,0.003825924,4841.783837,0.120852578,4859.506535,13.85505093
1978-08-10,475.723019,8,0.664326468,0.047429192,27305.45795,0.675342032,27158.44263,0.079632584,0.005685321,3273.0958,0.07850122,3175.158999,0.118577221,0.003828312,4873.816549,0.121355206,4840.687685,13.87413426
1978-08-11,475.723019,8,0.66613185,0.047558086,27379.6636,0.677909167,27085.69533,0.079690264,0.005689439,3275.466598,0.078544844,3155.995578,0.118829389,0.003836453,4884.181252,0.121885098,4833.316137,13.87936263
1978-08-12,470.0596497,8,0.668720176,0.047742878,27158.83532,0.680318247,26956.90758,0.079753924,0.005693984,3239.058388,0.078651408,3129.109149,0.119449096,0.003856461,4851.204493,0.122373872,4821.953984,13.85645195
1978-08-13,464.3962804,8,0.671335852,0.047929623,26936.57138,0.682782904,26787.35422,0.079822542,0.005698883,3202.786803,0.078762941,3097.357797,0.120080003,0.00387683,4818.070679,0.122934568,4801.826014,13.83308238
1978-08-14,458.7329112,8,0.673979438,0.04811836,26712.85388,0.685449086,26695.5758,0.079896209,0.005704142,3166.64819,0.078805652,3077.160992,0.120722345,0.003897568,4784.772614,0.123526783,4792.526055,13.80925287
1978-08-15,464.3962804,8,0.674982333,0.048189961,27082.88221,0.686984432,26807.25456,0.079947673,0.005707816,3207.807534,0.078913574,3088.128063,0.120597829,0.003893548,4838.847833,0.123692777,4810.026533,13.84284409
1978-08-16,450.2378573,8,0.678921518,0.048471197,26410.42103,0.689791759,26758.60572,0.080050806,0.00571518,3114.020465,0.078931066,3072.768067,0.121841616,0.003933704,4739.705963,0.124264714,4804.992906,13.77489893
1978-08-17,427.5843802,8,0.68429825,0.048855066,25280.22901,0.691701836,26823.35819,0.080209481,0.005726508,2963.20217,0.079027369,3075.644473,0.123767434,0.00399588,4572.376273,0.124570255,4814.600816,13.65946293
1978-08-18,430.4160648,8,0.68486709,0.048895678,25468.80172,0.693315162,26702.48749,0.080559518,0.005751499,2995.843155,0.079401039,3069.130832,0.12387715,0.003999422,4606.737,0.125125578,4805.67239,13.66376805
1978-08-19,430.4160648,8,0.685891827,0.048968838,25506.90961,0.694320736,26693.40555,0.080919516,0.005777201,3009.230761,0.079806198,3074.613695,0.124198627,0.004009801,4618.6921,0.125500265,4808.682488,13.65305571
1978-08-20,430.4160648,8,0.686916565,0.049041999,25545.0175,0.694931196,26815.27623,0.081279515,0.005802903,3022.618367,0.080209793,3097.533091,0.124520105,0.00402018,4630.647201,0.125681448,4837.556455,13.64239869
1978-08-21,424.7526955,8,0.688879703,0.049182156,25280.94332,0.696069143,26872.90183,0.081665558,0.005830464,2997.014315,0.08057572,3112.850792,0.125272569,0.004044474,4597.33201,0.126012453,4853.481289,13.60192265
1978-08-22,413.425957,8,0.691837293,0.049393311,24712.42996,0.696786502,27023.79645,0.082083305,0.005860289,2932.015858,0.080955743,3142.109616,0.126478132,0.004083396,4517.799227,0.126204015,4878.039435,13.53128656
1978-08-23,407.7625877,8,0.693869458,0.049538396,24445.4981,0.696866242,27208.35307,0.082478179,0.00588848,2905.762946,0.081401441,3178.36886,0.127256184,0.004108516,4483.322856,0.126237112,4909.503643,13.4907306
1978-08-24,413.425957,8,0.693922609,0.049542191,24786.91747,0.697190238,27327.05377,0.082812505,0.005912349,2958.062895,0.081815721,3202.45059,0.127130291,0.004104451,4541.094347,0.126360379,4938.571123,13.51082992
1978-08-25,413.425957,8,0.694965267,0.049616631,24824.16122,0.698449938,27323.78564,0.083177105,0.00593838,2971.086414,0.082214381,3207.969481,0.127456371,0.004114979,4552.741907,0.126749707,4950.337459,13.5006801
1978-08-26,436.0794341,8,0.692109774,0.049412765,26076.80204,0.699596911,27392.42615,0.083406334,0.005954746,3142.52239,0.082578441,3224.042571,0.126016153,0.004068481,4747.943738,0.127131495,4967.640213,13.60889103
1978-08-27,458.7329112,8,0.689405469,0.049219693,27324.25728,0.701172015,27388.42721,0.083630538,0.005970752,3314.656544,0.082951371,3228.21563,0.124653525,0.004024488,4940.583058,0.127610458,4975.33671,13.71365724
1978-08-28,481.3863883,8,0.686836685,0.049036296,28566.76301,0.703058691,27338.57481,0.083849924,0.005986415,3487.467914,0.083307404,3226.859287,0.123360725,0.003982749,5130.792608,0.128195299,4977.132027,13.81525899
1978-08-29,498.3764961,8,0.685230742,0.04892164,29505.85023,0.703713597,27436.17551,0.084097227,0.006004071,3621.203824,0.083706154,3249.169098,0.122509079,0.003955253,5275.207757,0.128382529,4998.503007,13.88677433
1978-08-30,512.5349193,8,0.684093389,0.04884044,30293.71918,0.704607634,27489.40871,0.084356586,0.006022588,3735.56412,0.084093226,3264.200862,0.121873485,0.003934733,5396.925592,0.128735843,5010.009585,13.94326566
1978-08-31,512.5349193,8,0.685040427,0.048908053,30335.65691,0.705143363,27589.07354,0.084696633,0.006046866,3750.622428,0.084485763,3288.734839,0.122175011,0.003944468,5410.278085,0.128865884,5034.103238,13.93214997
1978-09-01,509.7032346,9,0.686407095,0.049005626,30228.24239,0.705876953,27682.75867,0.085054537,0.006072418,3745.662259,0.084855255,3313.929884,0.122663772,0.003960248,5401.911279,0.129096251,5057.667655,13.90772666
1978-09-02,506.87155,9,0.687781045,0.049103718,30120.47805,0.707293907,27701.22434,0.08541381,0.006098068,3740.586917,0.085215627,3326.7794,0.123154846,0.003976102,5393.406595,0.129541182,5068.596007,13.88339184
1978-09-03,506.87155,9,0.688733027,0.049171684,30162.1689,0.708143348,27826.95362,0.085755126,0.006122436,3755.534434,0.085591912,3351.28699,0.123457641,0.003985878,5406.667145,0.129759031,5095.270205,13.8725064
1978-09-04,509.7032346,9,0.689255607,0.049208993,30353.68617,0.708769169,27953.92217,0.086076577,0.006145386,3790.67123,0.085964048,3381.88865,0.12357025,0.003989514,5441.831077,0.129951736,5119.401296,13.87496887
1978-09-05,509.7032346,9,0.69020511,0.049276783,30395.50077,0.708545593,28258.52339,0.086417257,0.006169709,3805.674221,0.086335463,3427.503035,0.123872409,0.003999269,5455.137676,0.129864483,5167.292415,13.86415614
1978-09-06,521.0299732,9,0.68944097,0.049222227,31036.55704,0.710554791,28181.32575,0.086674539,0.006188077,3901.826824,0.086711132,3419.495943,0.123419217,0.003984638,5555.961637,0.130582248,5161.025331,13.90598331
1978-09-07,535.1883964,9,0.68875907,0.049173543,31848.41051,0.711057908,28355.25351,0.086869693,0.00620201,4016.878695,0.08705913,3452.751228,0.122904341,0.003968015,5683.130812,0.130752792,5194.057468,13.95548116
1978-09-08,549.3468196,9,0.6887985,0.049176358,32692.83253,0.713422105,28177.00012,0.087013246,0.006212259,4129.958894,0.087457119,3433.402739,0.122571108,0.003957256,5817.661761,0.131539108,5177.402435,13.99672308
1978-09-09,543.6834503,9,0.690075157,0.049267505,32415.763,0.714687956,28162.5952,0.087497496,0.006246832,4110.129279,0.087925156,3442.653155,0.123126165,0.003975176,5783.759292,0.131930699,5183.777917,13.96525126
1978-09-10,560.6735581,9,0.689958767,0.049259195,33423.11741,0.714492184,28301.85767,0.087912664,0.006276472,4258.682462,0.088603066,3485.699731,0.12271494,0.0039619,5944.581122,0.131853595,5215.091789,14.0174337
1978-09-11,572.0002966,9,0.690192373,0.049275873,34109.8769,0.715724433,28360.7922,0.088409677,0.006311956,4369.279242,0.089257589,3512.010117,0.12256669,0.003957113,6057.347033,0.132203579,5233.412116,14.04757029
1978-09-12,577.6636659,9,0.690771686,0.049317233,34476.51205,0.717794521,28217.57992,0.088981803,0.006352803,4441.094333,0.089933923,3513.283879,0.122664282,0.003960264,6122.191573,0.132873494,5220.776919,14.05715185
1978-09-13,580.4953506,9,0.691522771,0.049370856,34683.18511,0.719025664,28127.2829,0.089590316,0.006396247,4493.384211,0.09061009,3519.952457,0.122881753,0.003967285,6163.109546,0.133304305,5215.094933,14.05674108
1978-09-14,532.3567117,9,0.695691808,0.049668502,31998.77596,0.720996395,27890.37514,0.090837805,0.006485311,4178.141152,0.091327314,3505.001738,0.125278119,0.004044653,5762.244764,0.13399137,5189.489377,13.88346862
1978-09-15,532.3567117,9,0.696669453,0.0497383,32043.74336,0.723921011,27657.46184,0.091474983,0.006530802,4207.448562,0.092021735,3488.155526,0.12560678,0.004055264,5777.361707,0.134898959,5164.339704,13.87557094
1978-09-16,543.6834503,9,0.696835157,0.049750131,32733.30894,0.72567309,27601.30382,0.091968225,0.006566017,4320.138414,0.092701425,3498.038505,0.125436911,0.00404978,5892.304816,0.135475116,5163.545609,13.90597821
1978-09-17,529.5250271,9,0.698833931,0.049892832,31972.32485,0.727906169,27554.07794,0.092785397,0.006624358,4245.021189,0.093354141,3507.597549,0.126390146,0.004080555,5782.470795,0.136187975,5167.74859,13.85036775
1978-09-18,512.5349193,9,0.702457278,0.050151519,31106.92762,0.729043517,27719.52175,0.09356893,0.006680298,4143.514509,0.093995645,3549.469164,0.12782974,0.004127033,5660.686532,0.13653933,5194.5682,13.77062312
1978-09-19,501.2081807,9,0.705259782,0.050351602,30540.84242,0.731929889,27570.20096,0.094308592,0.006733106,4083.975759,0.094714046,3542.645764,0.128915945,0.004162102,5582.625961,0.137503402,5166.948493,13.7153565
1978-09-20,487.0497575,9,0.708584844,0.050588993,29818.02903,0.734400085,27483.16276,0.095079048,0.006788112,4001.030855,0.095405943,3549.268001,0.130213338,0.004203988,5479.520373,0.138332751,5148.608706,13.64825458
1978-09-21,475.723019,9,0.711502957,0.05079733,29244.52812,0.737328906,27125.29146,0.095828211,0.006841598,3938.776053,0.096124864,3519.933026,0.131333338,0.004240148,5398.12442,0.139352742,5106.451291,13.59361194
1978-09-22,472.8913344,9,0.712993458,0.050903743,29131.35216,0.737882584,26913.06878,0.096497387,0.006889373,3942.672024,0.096871618,3514.165339,0.131856461,0.004257037,5387.366404,0.139628499,5082.832559,13.5759008
1978-09-23,467.2279651,9,0.714984919,0.051045922,28862.86597,0.740234085,26664.18587,0.097195692,0.006939229,3923.643935,0.097606914,3495.97819,0.132583926,0.004280524,5352.213708,0.140381918,5049.894983,13.54627453
1978-09-24,464.3962804,9,0.716490328,0.0511534,28748.3423,0.744004527,26322.02751,0.097866646,0.006987131,3926.785526,0.098323956,3461.337162,0.133108747,0.004297468,5340.833876,0.141589513,5004.450179,13.52902052
1978-09-25,461.5645958,9,0.718001218,0.051261269,28633.3006,0.747025624,26143.20331,0.09853829,0.007035083,3929.62632,0.098996123,3446.646491,0.133634018,0.004314426,5329.215205,0.142608546,4981.43622,13.51195861
1978-09-26,461.5645958,9,0.719009185,0.051333232,28673.49749,0.749421414,25956.89959,0.099180871,0.007080959,3955.251895,0.099741656,3434.538745,0.133953281,0.004324734,5341.947135,0.143426785,4957.604228,13.50700226
1978-09-27,458.7329112,9,0.72052684,0.051441584,28557.738,0.750498421,25974.16881,0.09985347,0.007128979,3957.64471,0.100411524,3460.386505,0.134478606,0.004341694,5329.995465,0.143791757,4963.430625,13.49025505
1978-09-28,453.0695419,9,0.722567383,0.051587268,28285.05082,0.75314306,25736.55058,0.100557431,0.007179238,3936.341581,0.101130222,3443.272902,0.135212616,0.004365392,5292.926027,0.144654676,4928.225163,13.46190773
1978-09-29,447.4061726,9,0.72462587,0.051734232,28011.06031,0.755182424,25554.60349,0.101263212,0.007229627,3914.419922,0.101869312,3435.370708,0.135950204,0.004389205,5255.276586,0.145282497,4903.63606,13.43383441
1978-09-30,450.2378573,9,0.725113716,0.051769062,28207.32298,0.756769494,25521.17713,0.10187553,0.007273343,3963.014236,0.102549951,3448.561157,0.1360574,0.004392666,5292.7078,0.145820352,4902.440663,13.44113135
1978-10-01,444.574488,10,0.727185106,0.051916947,27932.07855,0.75846748,25579.77353,0.102583036,0.007323855,3940.341166,0.103182649,3512.990809,0.136795567,0.004416498,5254.48676,0.146136223,4921.68273,13.41352317
1978-10-02,438.9111187,10,0.729076975,0.052052016,27647.9992,0.76093908,25432.89607,0.103414424,0.007383211,3921.673589,0.104007446,3512.943538,0.137501929,0.004439303,5214.337226,0.14695912,4909.643728,13.38841285
1978-10-03,433.2477494,10,0.73070146,0.052167995,27352.05953,0.764328167,25038.72487,0.104417774,0.007454845,3908.629347,0.105044486,3478.72755,0.138160261,0.004460558,5171.698543,0.14812667,4852.225428,13.36667757
1978-10-04,410.5942723,10,0.735698924,0.052524786,26099.17325,0.767952668,24621.41068,0.105627692,0.007541226,3747.178817,0.106097572,3438.915449,0.140147197,0.004524707,4971.770183,0.149353962,4789.017744,13.27511654
1978-10-05,402.0992184,10,0.73873849,0.052741794,25664.78903,0.768406005,24498.62304,0.106673164,0.007615867,3705.972138,0.107073289,3449.690099,0.141189917,0.004558372,4905.131482,0.149625487,4770.438953,13.24105772
