"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"4846",1991-02-06,365.287318155938,51535,2,37,1991.09908675799,1694,1991,4846,5.90068421695426,262.820786938995,249.669634432628,-3.30510260557693,0.434008084146231,0.0403251522296946,1272.69504393538,0.0372234730281849,2732.86022168234
"4847",1991-02-07,353.960579608467,51536,2,38,1991.10182648402,1694,1991,4847,5.86918554989489,286.849653714702,251.651813678436,-3.30557921000921,0.433691043843587,0.0402997325834418,1232.45424316523,0.0371362821882448,2751.35431196015
"4848",1991-02-08,328.475417876657,51537,2,39,1991.10456621005,1694,1991,4848,5.79446200369895,307.278235737819,253.162045484765,-3.30509972485507,0.432864604479165,0.0403033337316336,1143.81973923731,0.0370068756835096,2778.27086060079
"4849",1991-02-09,286.000148323641,51538,2,40,1991.10730593607,1694,1991,4849,5.65599232943385,315.449668547066,253.067655996869,-3.31571119593157,0.432147641485739,0.0398654715833178,985.092259894916,0.036885214283769,2832.14963271559
"4850",1991-02-10,253.718943463349,51539,2,41,1991.1100456621,1694,1991,4850,5.53622713257347,314.842878982023,252.086005322755,-3.3253660869917,0.43157190762886,0.0394714092062392,865.265262406547,0.0367742428341259,2863.2524825536
"4851",1991-02-11,230.78229790472,51540,2,42,1991.11278538813,1694,1991,4851,5.44147483283941,310.312183563034,250.604090362795,-3.35132049188575,0.431311242856888,0.0384758917238577,767.193526595385,0.0367627075069881,2857.13761682084
"4852",1991-02-12,215.208032401948,51541,2,43,1991.11552511416,1694,1991,4852,5.37160515287892,290.49039110496,248.820129041568,-3.37022320267251,0.431176875757982,0.0377520827393602,701.961244883704,0.0367428944778768,2856.5070499846
"4853",1991-02-13,205.580304636598,51542,2,44,1991.11826484018,1694,1991,4853,5.32583673442334,267.67510345934,246.932339283656,-3.38246638682171,0.43115416304358,0.0372845226411353,662.252848369464,0.0366513001050354,2873.50205031673
"4854",1991-02-14,198.501093044428,51543,2,45,1991.12100456621,1694,1991,4854,5.29079460663313,245.466605378763,244.959598986638,-3.39169893504552,0.431184069460562,0.0369329055686685,633.417591572987,0.0364736374448983,2934.2131682223
"4855",1991-02-15,204.730799245537,51544,2,46,1991.12374429224,1694,1991,4855,5.32169594175731,227.788802717175,243.156759767832,-3.3838268745204,0.431449647757604,0.0372371079193822,658.67755961613,0.036205232752382,3019.92697859821
"4856",1991-02-16,198.501093044428,51545,2,47,1991.12648401826,1694,1991,4856,5.29079460663313,215.288937677287,241.042435238971,-3.3943454931027,0.431548958974379,0.0368455528115472,631.919448597743,0.0358622532992522,3102.27673598838
"4857",1991-02-17,214.075358547201,51546,2,48,1991.12922374429,1694,1991,4857,5.36632809577808,209.625568403551,239.758738203591,-3.37991987213591,0.432035551683367,0.0374125674844154,691.987000181551,0.0356083774500228,3137.87489204875
"4858",1991-02-18,210.960505446646,51547,2,49,1991.13196347032,1694,1991,4858,5.3516709379781,206.793883766684,238.295701141209,-3.38843923661142,0.432226313296697,0.0371037063825412,676.288798767779,0.0353323224394473,3184.48226124291
"4859",1991-02-19,206.146641563971,51548,2,50,1991.13470319635,1694,1991,4859,5.32858776779523,205.499399361258,236.540056666351,-3.39903320295427,0.432392706171844,0.036717721984851,653.981910312092,0.0351717453143141,3179.72284966945
"4860",1991-02-20,197.085250725994,51549,2,51,1991.13744292237,1694,1991,4860,5.28363637993296,204.285820231172,235.095897501549,-3.41502213893777,0.432495347085751,0.0361308477702099,615.242061365865,0.0349475070928977,3187.57647075471
"4861",1991-02-21,190.006039133825,51550,2,52,1991.1401826484,1694,1991,4861,5.24705585657022,203.072241101086,233.547909900061,-3.43510295556143,0.432532915658497,0.0354409790231134,581.817604078664,0.034773371725644,3173.86606002298
"4862",1991-02-22,189.156533742765,51551,2,53,1991.14292237443,1694,1991,4862,5.24257489313519,200.847346029262,231.86777701552,-3.44165347474427,0.432752360764042,0.0352191066905511,575.590245963948,0.0346053980695275,3162.75688025382
"4863",1991-02-23,197.368419189681,51552,2,54,1991.14566210046,1694,1991,4863,5.28507213035907,200.685535478583,230.876687392616,-3.42880897596343,0.433226962915962,0.0356601880756991,608.100043551044,0.034463247414646,3148.96091334117
"4864",1991-02-24,184.059501396403,51553,2,55,1991.14840182648,1694,1991,4864,5.21525908248823,196.397555885612,229.857280923344,-3.46249940980567,0.433090559959047,0.034514731850239,548.878838560031,0.034344847880039,3107.72093318246
"4865",1991-02-25,178.396132122667,51554,2,56,1991.15114155251,1694,1991,4865,5.18400653898412,191.745502553615,229.054970276231,-3.48025766105844,0.433165554678072,0.033917629728497,522.786869654342,0.0342400413609276,3067.94725757362
"4866",1991-02-26,170.750583603124,51555,2,57,1991.15388127854,1694,1991,4866,5.14020391632573,186.688922844923,228.063880653327,-3.50312340279054,0.433176808345587,0.0331527273900516,489.097228310202,0.0340983267410978,3050.29914976646
"4867",1991-02-27,186.891186033271,51556,2,58,1991.15662100457,1694,1991,4867,5.23052655461901,185.232627888819,227.620250060218,-3.46971338326731,0.43391515252725,0.034274642755009,553.446314094264,0.0339862170020474,3036.40015256129
"4868",1991-02-28,194.253566089127,51557,2,59,1991.15936073059,1694,1991,4868,5.26916434732443,185.839417453863,227.686322701745,-3.45824812280101,0.434366286497834,0.0346551543169389,581.635063535129,0.033861190160181,3042.07759550803
"4869",1991-03-01,235.029824860022,51558,3,61,1991.16210045662,1695,1991,4869,5.45971242038919,192.392744756328,228.979458685915,-3.4156161095115,0.435114718252508,0.0361870917586888,734.835960423779,0.033953961460742,2933.72764012005
"4870",1991-03-02,294.495202234244,51559,3,62,1991.16484018265,1695,1991,4870,5.68526271173396,206.26799947698,232.604015021105,-3.39508101666825,0.436161108808316,0.0369423816535854,939.976199085941,0.0338417274994518,2927.72912489898
"4871",1991-03-03,322.812048602922,51560,3,63,1991.16757990868,1695,1991,4871,5.77707026098708,226.089791935054,237.181905184042,-3.39623240049819,0.436764429957524,0.0369070546615164,1029.37322216311,0.0336911382064756,2916.33230654953
"4872",1991-03-04,438.911118714499,51561,3,64,1991.1703196347,1695,1991,4872,6.08429692951184,263.30621859103,244.185605185894,-3.41512528109836,0.440276234743812,0.0362690729323005,1375.3929060392,0.033473286792212,2937.89328195994
"4873",1991-03-05,894.812345250204,51562,3,65,1991.17305936073,1695,1991,4873,6.7966140261795,366.743613112041,265.413801013613,-3.48743726370867,0.447994879172059,0.0338454523873379,2616.65239335275,0.0332464151321677,2972.05485074852
"4874",1991-03-06,1073.20847737287,51563,3,66,1991.17579908676,1695,1991,4874,6.97840801767502,493.360369017699,292.437511398121,-3.51556471915357,0.445955509821457,0.0328736989106944,3048.22071534763,0.0330278115091726,3000.11274009562
"4875",1991-03-07,988.25793826684,51564,3,67,1991.17853881279,1695,1991,4875,6.89594373479502,606.789565043086,313.580756686733,-3.50927815826898,0.447369082197502,0.0330952055724578,2825.8502076479,0.032811894023607,3013.22770195196
"4876",1991-03-08,778.713275138627,51565,3,68,1991.18127853881,1695,1991,4876,6.65764291025916,684.458629368601,327.361621919489,-3.48684009144462,0.447890857718535,0.0338478324154888,2277.31015612299,0.0326215770863027,3005.52352815927
"4877",1991-03-09,600.31714301596,51566,3,69,1991.18401826484,1695,1991,4877,6.3974580872646,728.147478051703,335.573507366406,-3.46661898545628,0.44559721724072,0.0344955374856463,1789.19388087982,0.0325064522831059,2960.03432157551
"4878",1991-03-10,470.059649720044,51567,3,70,1991.18675799087,1695,1991,4878,6.15285960094913,749.182849639864,340.292981761185,-3.45176497065165,0.442379886885205,0.0349515930523173,1419.49442194529,0.0323862364175812,2924.2312329094
"4879",1991-03-11,421.921010893293,51568,3,71,1991.18949771689,1695,1991,4879,6.04481811853805,746.755691379691,344.823677180174,-3.45030383003619,0.441035425309986,0.0349902707267207,1275.53446625311,0.0322691339645976,2881.04693435799
"4880",1991-03-12,368.119002792806,51569,3,72,1991.19223744292,1695,1991,4880,5.90840626304817,671.513785314349,348.637012491156,-3.45051078066556,0.439787085994222,0.0349807628293721,1112.58001696436,0.032127846594474,2848.65854562567
"4881",1991-03-13,433.247749440764,51570,3,73,1991.19497716895,1695,1991,4881,6.07130973398502,580.09082418119,355.38586087569,-3.46568738529498,0.441669803280772,0.0344957322226761,1291.26513750788,0.031961126486183,2811.65083505503
"4882",1991-03-14,719.247897764405,51571,3,74,1991.19771689498,1695,1991,4882,6.57820607961113,541.660818395128,372.187189721106,-3.51342585777845,0.448324602713516,0.0329902846468721,2050.115864738,0.0317750328814531,2793.50961680212
"4883",1991-03-15,903.307399160808,51572,3,75,1991.200456621,1695,1991,4883,6.80606291537743,559.459978969726,395.444759538579,-3.5427660095174,0.448828924311204,0.0320496949057462,2501.34277385148,0.0315848879210269,2780.44763562558
"4884",1991-03-16,829.683598602246,51573,3,76,1991.20319634703,1695,1991,4884,6.72104442160966,592.226615482052,416.484176390506,-3.540404241242,0.448767683449695,0.0321352383121305,2303.60372623433,0.0313765602293781,2782.51999401385
"4885",1991-03-17,719.247897764405,51574,3,77,1991.20593607306,1695,1991,4885,6.57820607961113,627.824936631246,433.634746341135,-3.53258596625965,0.448634891997699,0.0323929001860646,2012.99259121798,0.0311414319951137,2796.74891383088
"4886",1991-03-18,634.297358658373,51575,3,78,1991.20867579909,1695,1991,4886,6.45251786444763,658.164414883401,448.161288528267,-3.5285769673578,0.447357604327254,0.0325149293282867,1781.92515944701,0.0309488853683949,2786.99671103059
"4887",1991-03-19,572.000296647283,51576,3,79,1991.21141552511,1695,1991,4887,6.34913950999379,687.290314005469,460.09211979827,-3.52666619383428,0.44635334080285,0.0325688277394198,1609.57835669397,0.0307641155569991,2765.4819189123
"4888",1991-03-20,676.772628211389,51577,3,80,1991.21415525114,1695,1991,4888,6.5173353645241,722.079582401273,475.619190557094,-3.54684588979313,0.448291352424766,0.0319451395140848,1867.9330967783,0.0305935537136698,2730.36545469433
"4889",1991-03-21,750.39642876995,51578,3,81,1991.21689497717,1695,1991,4889,6.62060163857881,726.529372544922,493.760850130627,-3.56207323396106,0.449098702957971,0.0314727975234204,2040.51526833379,0.0304714765767587,2675.48417615433
"4890",1991-03-22,756.059798043685,51579,3,82,1991.2196347032,1695,1991,4890,6.62812047099284,705.494000956762,512.393335041217,-3.56910141218455,0.449201149900903,0.0312542910857532,2041.64176374372,0.0303388694245121,2617.01773657309
"4891",1991-03-23,656.950835753315,51580,3,83,1991.22237442922,1695,1991,4891,6.4876091842589,680.817891978343,527.9581615952,-3.56391314995118,0.448315501377174,0.0314076240252795,1782.71408325023,0.0302084593453371,2575.94345450115
"4892",1991-03-24,628.633989384637,51581,3,84,1991.22511415525,1695,1991,4892,6.44354919446487,667.87304792409,542.607410116595,-3.56704764022851,0.447978223137682,0.0313038387750628,1700.23596931192,0.0300319257204139,2552.97089916833
"4893",1991-03-25,866.495498881527,51582,3,85,1991.22785388128,1695,1991,4893,6.76445691454497,701.044210813112,564.911646106324,-3.60014855092576,0.44952348431814,0.0302943264552093,2267.99114530347,0.029790608068774,2563.46055643728
"4894",1991-03-26,1107.18869301528,51583,3,86,1991.23059360731,1695,1991,4894,7.00957937257795,777.499696008541,595.682619160286,-3.63160109224446,0.446129464428068,0.0293037193838171,2803.22612050076,0.0295950328916155,2554.12347079109
"4895",1991-03-27,1328.06009469097,51584,3,87,1991.23333333333,1695,1991,4895,7.19147458103887,870.540762648481,634.004751245896,-3.65838006128938,0.438123223032084,0.0284228518887356,3261.36286403207,0.0294463862869773,2522.02957051876
"4896",1991-03-28,1285.58482513795,51585,3,88,1991.23607305936,1695,1991,4896,7.15896901063394,946.99624784391,671.16589263039,-3.66009436497626,0.440295647090432,0.0283953348325278,3153.99843925132,0.029329696040072,2462.9994334818
"4897",1991-03-29,1124.17880083649,51586,3,89,1991.23881278539,1695,1991,4897,7.02480809327978,999.584676814311,702.408813123831,-3.65077574476746,0.445899052054186,0.0287265722422261,2790.1846254593,0.0291862229314292,2406.70131166554
"4898",1991-03-30,940.119299440088,51587,3,90,1991.24155251142,1695,1991,4898,6.84600678150908,1040.03731448385,727.27100423553,-3.63780380340928,0.449732119402884,0.0291435950562258,2367.22661286548,0.0290865748743089,2335.42678639005
"4899",1991-03-31,790.040013686098,51588,3,91,1991.24429223744,1695,1991,4899,6.67208359441395,1063.09531795549,745.771343863066,-3.62959873482186,0.450039962994933,0.0293810038093081,2005.53137149972,0.0289882465073583,2267.05526581445
"4900",1991-04-01,699.426105306331,51589,4,92,1991.24703196347,1696,1991,4900,6.55026014922057,1039.22826173046,759.269040632135,-3.62650716670388,0.449927074183403,0.0294583840319643,1780.18238696501,0.0288428704655394,2236.8127885541
"4901",1991-04-02,614.475566200299,51590,4,93,1991.2497716895,1696,1991,4901,6.42076916613305,968.840672185461,768.991157885381,-3.62435956895246,0.448848376746451,0.0294944403207727,1565.88015593097,0.0287007005293818,2188.65098438697
"4902",1991-04-03,521.029973183663,51591,4,94,1991.25251141553,1696,1991,4902,6.25580757020157,853.550654827275,771.728453034354,-3.62045339336386,0.446980552111903,0.0295954428315942,1332.29774461572,0.0285211812397315,2155.79943210553
"4903",1991-04-04,472.891334356912,51592,4,95,1991.25525114155,1696,1991,4903,6.15886562500934,737.451584715697,757.66441933791,-3.62138679703512,0.445612280859035,0.0295621803976991,1207.84598796393,0.0283750916079464,2128.10362503087
"4904",1991-04-05,433.247749440764,51593,4,96,1991.25799086758,1696,1991,4904,6.07130973398502,638.747148802022,736.332395073507,-3.62292464032505,0.44437243028008,0.0295112803474767,1104.6841165722,0.0282542081680096,2100.11028967854
"4905",1991-04-06,402.099218435218,51594,4,97,1991.26073059361,1696,1991,4905,5.99669887019385,561.887137229898,716.793771079119,-3.62631651132564,0.44348972802367,0.0294098689004298,1021.73920984613,0.0281112412543631,2071.07152635861
"4906",1991-04-07,385.109110614012,51595,4,98,1991.26347031963,1696,1991,4906,5.95352669832864,504.039865362457,703.673632261632,-3.63111720816489,0.442934144040549,0.0292705666523577,973.93206735282,0.0279812491134165,2042.26376425511
"4907",1991-04-08,382.277425977144,51596,4,99,1991.26621004566,1696,1991,4907,5.94614659103102,458.732911172573,696.405641693672,-3.63731556304277,0.442712159279115,0.029094370394801,960.951256555692,0.0278390562344199,2022.81094233668
"4908",1991-04-09,379.445741340277,51597,4,100,1991.26894977169,1696,1991,4908,5.9387116125435,425.157221906856,693.385178081013,-3.64351032937933,0.442489768256149,0.028918175078957,948.056692122093,0.0276650970681042,2008.73760264034
"4909",1991-04-10,376.614056703409,51598,4,101,1991.27168949772,1696,1991,4909,5.93122094081434,404.526376695391,691.874946274683,-3.64970145880016,0.442266964493409,0.0287419809261699,935.248380563249,0.027523153162516,1980.17461102498
"4910",1991-04-11,334.138787150393,51599,4,102,1991.27442922374,1696,1991,4910,5.81155643705825,384.704584237317,690.742272419936,-3.65145209313365,0.441003023686965,0.0286790993047766,827.953873193987,0.0273803019870591,1948.37664877039
"4911",1991-04-12,300.15857150798,51600,4,103,1991.27716894977,1696,1991,4911,5.70431090670466,365.691844532633,686.305966488844,-3.66053718465154,0.440471579752166,0.0284143923982246,736.890344569581,0.0272151936113674,1932.41298569131
"4912",1991-04-13,305.821940781715,51601,4,104,1991.2799086758,1696,1991,4912,5.72300303971681,351.93794772499,672.525101256087,-3.6663625342911,0.440373589845895,0.0282498985799857,746.447513237383,0.0270438356979511,1898.95474372872
"4913",1991-04-14,275.806083630917,51602,4,105,1991.28264840183,1696,1991,4913,5.61969802324108,336.323229584548,651.608390738424,-3.67591630560449,0.439927044384138,0.0279743859185616,666.61970303621,0.0269175115784396,1866.6606675133
"4914",1991-04-15,261.930828910266,51603,4,106,1991.28538812785,1696,1991,4914,5.56808045711097,319.130858574994,632.683298415358,-3.68379244415486,0.43962926031859,0.0277494836388886,627.993669718019,0.026743458929641,1834.8332209279
"4915",1991-04-16,250.604090362795,51604,4,107,1991.28812785388,1696,1991,4915,5.52387436460647,300.724908435354,617.061838168638,-3.69399127884965,0.439394504744555,0.0274639385742103,594.654509736256,0.0265499069264583,1795.09851228966
"4916",1991-04-17,246.63973187118,51605,4,108,1991.29086757991,1696,1991,4916,5.50792869645105,282.157147745035,604.139917275731,-3.70317240178621,0.439239904432433,0.0272090474164328,579.815898559995,0.0264040575419173,1739.31582916914
"4917",1991-04-18,243.524878770625,51606,4,109,1991.29360730594,1696,1991,4917,5.4952191088461,269.212303690783,593.190736679843,-3.71171674991485,0.439087908560383,0.02697224023644,567.510756516107,0.0262547728568841,1692.04571736528
"4918",1991-04-19,233.897151005275,51607,4,110,1991.29634703196,1696,1991,4918,5.45488149311952,259.74638647611,578.428220772972,-3.72518889791278,0.438931080167144,0.02660544034893,537.661730781117,0.0261186000949673,1648.39955852238
"4919",1991-04-20,212.37634776508,51608,4,111,1991.29908675799,1696,1991,4919,5.3583599261289,246.397016045163,560.49421807281,-3.74854898150151,0.438768980423482,0.0259806768033239,476.727660168901,0.0259911223502181,1621.43201119773
"4920",1991-04-21,208.411989273465,51609,4,112,1991.30182648402,1696,1991,4920,5.33951683832742,236.769288279812,542.239291113803,-3.75788347788269,0.438626306892192,0.0257295851270277,463.307387285215,0.0258242729912047,1585.9236713695
"4921",1991-04-22,216.623874720382,51610,4,113,1991.30456621005,1696,1991,4921,5.37816255342508,230.296866252686,527.561725746038,-3.75709217454617,0.438489308382659,0.0257428425330481,481.810835159326,0.0256893616810365,1548.35143672027
"4922",1991-04-23,209.261494664526,51611,4,114,1991.30730593607,1696,1991,4922,5.34358464054675,224.390781152933,513.582642588701,-3.76912943385669,0.438347431777923,0.0254226928913138,459.647197588817,0.0255103363237672,1511.8548072119
"4923",1991-04-24,214.358527010888,51612,4,115,1991.3100456621,1696,1991,4923,5.36764997303599,219.779180458606,491.844743526346,-3.77097292039265,0.438206712922103,0.0253657076841173,469.78753556933,0.0253112925938268,1472.73982846734
"4924",1991-04-25,204.447630781851,51613,4,116,1991.31278538813,1696,1991,4924,5.32031185849137,214.196716460209,461.753374785232,-3.78484270563671,0.438050561207179,0.02500317073304,441.662891190117,0.0251913925616029,1433.4224925971
"4925",1991-04-26,195.669408407561,51614,4,117,1991.31552511416,1696,1991,4925,5.27642654336621,208.735610374822,424.007018575785,-3.79657526041093,0.437726806983091,0.0247099241003051,417.741946315409,0.0251098107544525,1412.5606379624
"4926",1991-04-27,185.758512178523,51615,4,118,1991.31826484018,1696,1991,4926,5.22444750854263,204.933062433885,387.346141477138,-3.81453457882724,0.437390807463823,0.0242788463283675,389.664204886244,0.0249914974900957,1392.85878279479
"4927",1991-04-28,178.679300586354,51616,4,119,1991.32100456621,1696,1991,4927,5.18559258213976,200.685535478583,355.8294914688,-3.82865923490299,0.437069367126637,0.0239409222346045,369.597361559452,0.0248770945262515,1342.248455106
"4928",1991-04-29,163.105035083582,51617,4,120,1991.32374429224,1696,1991,4928,5.09439438029443,193.03998695904,329.929015990249,-3.85656108958295,0.43676128281263,0.0232781200974746,328.041670623416,0.0247279638548895,1330.55284083815
"4929",1991-04-30,133.938683323844,51618,4,121,1991.32648401826,1696,1991,4929,4.89738210809048,182.279585338943,308.058971644841,-3.89743835085297,0.436730571016429,0.0223370697441194,258.491322216595,0.0245940154302337,1333.53234659972
"4930",1991-05-01,151.778296536111,51619,5,122,1991.32922374429,1697,1991,4930,5.02242088066934,173.339552413975,289.804044685834,-3.88193530695358,0.43618122875761,0.022679866611054,297.415715318668,0.0244564183627666,1327.03648355595
"4931",1991-05-02,146.681264189749,51620,5,123,1991.33196347032,1697,1991,4931,4.98826196185803,165.087214329389,274.210901285482,-3.89002261967961,0.435957206981504,0.0224969372742248,285.109562861059,0.0243122099728195,1318.63345840424
"4932",1991-05-03,181.510985223222,51621,5,124,1991.33470319635,1697,1991,4932,5.20131617651921,163.064582445912,262.893601686801,-3.84223420932261,0.435492167009978,0.0236092872321467,370.253806783918,0.0241956055458969,1303.91929580424
"4933",1991-05-04,197.085250725994,51622,5,125,1991.33744292237,1697,1991,4933,5.28363637993296,164.682687952694,253.70006556577,-3.82521140149491,0.435117905166899,0.0240030783926312,408.728395285121,0.0240841929092285,1295.48065608501
"4934",1991-05-05,211.52684237402,51623,5,126,1991.3401826484,1697,1991,4934,5.35435190473136,169.37519392236,246.309368663545,-3.81824388772063,0.434746199339121,0.024173097030886,441.785567693732,0.0239684487833782,1293.88457032895
"4935",1991-05-06,197.085250725994,51624,5,127,1991.34292237443,1697,1991,4935,5.28363637993296,174.229510442705,239.475569739904,-3.83279350852994,0.434465413663154,0.0238160903410679,405.54433176615,0.0238410802933517,1295.66219643693
"4936",1991-05-07,200.200103826549,51625,5,128,1991.34566210046,1697,1991,4936,5.29931738549512,183.695427657377,233.311936180322,-3.8342561209761,0.434127375168134,0.0237791501316525,411.314831302802,0.0237816189936822,1285.33835665582
"4937",1991-05-08,184.34266986009,51626,5,129,1991.34840182648,1697,1991,4937,5.21679636180711,188.347480989374,226.71411097642,-3.85630599812717,0.433894650536654,0.0232628313479372,370.511922745474,0.0236564019529442,1261.25021529766
"4938",1991-05-09,206.996146955031,51627,5,130,1991.35114155251,1697,1991,4938,5.33270017934832,196.963892812986,220.965791163579,-3.8370604008639,0.433444421610127,0.0237066769521354,423.981283927652,0.0236300236919785,1244.04702477984
"4939",1991-05-10,189.722870670138,51628,5,131,1991.35388127854,1697,1991,4939,5.24556443198355,198.137019305402,214.73608496247,-3.85671140356151,0.433216030410555,0.0232422600538946,380.988428971977,0.0235447723537912,1231.94568661967
"4940",1991-05-11,165.087214329389,51629,5,132,1991.35662100457,1697,1991,4940,5.10647390594904,193.565871248744,209.101032535103,-3.89293616149761,0.433121845933416,0.0224139317453606,319.701907066519,0.0234125493661741,1224.73956312563
"4941",1991-05-12,176.697121340547,51630,5,133,1991.35936073059,1697,1991,4941,5.17443708796797,188.590196815391,204.985650862855,-3.88052733759029,0.432698653601799,0.0226903368153444,346.405005865622,0.0233251333327299,1213.34025686397
"4942",1991-05-13,150.07928575399,51631,5,134,1991.36210045662,1697,1991,4942,5.01116372614471,181.875058962248,199.794229028598,-3.92018728258904,0.432696726205569,0.0217940122994013,282.599694686116,0.023216129521058,1187.49715041982
"4943",1991-05-14,176.980289804233,51632,5,135,1991.36484018265,1697,1991,4943,5.17603836933494,178.557942673345,196.500035901042,-3.88714537375179,0.432071132048287,0.0225299971880462,344.508373292744,0.0231445935762744,1161.94110004374
"4944",1991-05-15,195.386239943874,51633,5,136,1991.36757990868,1697,1991,4944,5.27497831718985,180.135595542457,194.281882935495,-3.86859673394428,0.431545216390023,0.0229367343530696,387.203525150782,0.0230464511397172,1146.88476544428
"4945",1991-05-16,200.766440753922,51634,5,137,1991.3703196347,1697,1991,4945,5.30214224613067,179.245637513728,192.620627948533,-3.86826016147851,0.431179946752164,0.022937910364605,397.886050561039,0.0229280617038015,1137.75508503318
"4946",1991-05-17,238.427846424263,51635,5,138,1991.37305936073,1697,1991,4946,5.47406673384087,186.203491192888,192.346898433636,-3.84969449160678,0.430629541806829,0.0233603222439341,481.226514427989,0.0227969624829076,1162.86628961346
"4947",1991-05-18,265.612018938194,51636,5,139,1991.37579908676,1697,1991,4947,5.58203666860477,200.564177565575,193.083136439221,-3.84445952876087,0.430327819110765,0.0234741021929975,538.704317627441,0.0227111126101955,1168.49176225498
"4948",1991-05-19,244.940721089059,51637,5,140,1991.37853881279,1697,1991,4948,5.50101622653042,210.313263243934,193.451255442014,-3.85128001224309,0.429956543917085,0.0233132501655225,493.375476079243,0.0226723382608902,1155.9544057881
"4949",1991-05-20,238.71101488795,51638,5,141,1991.38127853881,1697,1991,4949,5.4752536776004,222.974938834499,194.329077679443,-3.85620954234134,0.429681310746298,0.0231972825246824,478.435408195056,0.0226555794850783,1166.06683276273
"4950",1991-05-21,238.994183351637,51639,5,142,1991.38401826484,1697,1991,4950,5.4764392141945,231.834066484128,195.348484148715,-3.85768984887403,0.429370772672482,0.0231604646052747,478.242690426615,0.0226327186425583,1158.0567914316
"4951",1991-05-22,226.817939413106,51640,5,143,1991.38675799087,1697,1991,4951,5.4241476666669,236.324309265447,195.68828630514,-3.86590976020896,0.429127348885798,0.0229696518521428,450.13787442485,0.0226047168498705,1146.3172693561
"4952",1991-05-23,209.827831591899,51641,5,144,1991.38949771689,1697,1991,4952,5.34628734489463,237.618793670873,195.707164202719,-3.87726198886743,0.428913491729993,0.0227078415577564,411.673290122572,0.0225571092837032,1132.54968527204
"4953",1991-05-24,210.394168519273,51642,5,145,1991.39223744292,1697,1991,4953,5.3489827643163,233.613982541588,195.575018919665,-3.87846809462229,0.428598708496398,0.022677823286807,412.238745295612,0.0225027703454646,1123.37886108329
"4954",1991-05-25,211.52684237402,51643,5,146,1991.39497716895,1697,1991,4954,5.35435190473136,225.887528746706,195.810992639404,-3.8793465188631,0.428280829683544,0.0226552331803606,414.045210633592,0.0224727692311982,1117.48493046421
"4955",1991-05-26,225.685265558359,51644,5,147,1991.39771689498,1697,1991,4955,5.41914139838876,223.136749385177,196.811521211097,-3.87290854342907,0.42789320132737,0.0227987204970874,444.556969036643,0.0224214925757956,1098.69932695503
"4956",1991-05-27,234.463487932648,51645,5,148,1991.400456621,1697,1991,4956,5.4572998739838,222.529959820134,198.435020402901,-3.86982355616476,0.4275389037753,0.0228656153697825,463.20352703933,0.0223837417391244,1084.28402388994
"4957",1991-05-28,239.56052027901,51646,5,149,1991.40319634703,1697,1991,4957,5.47880607920477,222.610865095474,200.464394392657,-3.86882052584975,0.427205037434552,0.0228850454205342,473.675332684488,0.0223464740038828,1076.83915527214
"4958",1991-05-29,236.445667178456,51647,5,150,1991.40593607306,1697,1991,4958,5.4657184444494,223.986254776238,202.909082129152,-3.87203961964248,0.426910731003397,0.0228088798186507,465.960453665536,0.0223140348659939,1072.03034928122
"4959",1991-05-30,237.578341033203,51648,5,151,1991.40867579909,1697,1991,4959,5.47049742606575,227.950613267853,206.363737386131,-3.87308766024631,0.426596260318523,0.0227818076097012,467.636894580995,0.0222773811022318,1071.07495630736
"4960",1991-05-31,245.223889552746,51649,5,152,1991.41141552511,1697,1991,4960,5.50217162816098,232.926287701206,209.478590486686,-3.8709195781305,0.426252893148344,0.0228271169615086,483.645980901018,0.0222375485152144,1070.40111836367
"4961",1991-06-01,272.691230530363,51650,6,153,1991.41415525114,1698,1991,4961,5.60834013139667,241.664057437826,213.678922698039,-3.86798225462964,0.426115647158748,0.0228915340141152,539.336498028775,0.022234867326057,1064.67985316375
"4962",1991-06-02,265.04568201082,51651,6,154,1991.41689497717,1698,1991,4962,5.57990219607614,247.286974073892,216.463412590959,-3.86966300120661,0.425719713190921,0.0228489656244454,523.24010010774,0.0222057376894334,1051.57443315511
"4963",1991-06-03,272.124893602989,51652,6,155,1991.4196347032,1698,1991,4963,5.60626112856884,252.667174883941,218.964734020192,-3.87134851973935,0.425496803818144,0.0228080003800563,536.252372068589,0.0221575302418894,1052.27425583868
"4964",1991-06-04,260.798155055518,51653,6,156,1991.42237442922,1698,1991,4964,5.56374675585385,255.701122709156,220.607111109576,-3.87301769158693,0.425054274565936,0.0227652452552999,512.968374314087,0.0221201059735392,1040.88174269632
"4965",1991-06-05,237.295172569516,51654,6,157,1991.42511415525,1698,1991,4965,5.46930482008063,255.822480622165,221.947441837693,-3.88298986179872,0.424742716266276,0.022537753730853,462.075853901071,0.0220665601040506,1028.3291562043
"4966",1991-06-06,233.897151005275,51655,6,158,1991.42785388128,1698,1991,4966,5.45488149311952,255.296596332461,223.070676743651,-3.88628516257068,0.424447505841103,0.02246043353548,453.896474194838,0.0220119776953284,1028.74461139319
"4967",1991-06-07,237.86150949689,51656,6,159,1991.43059360731,1698,1991,4967,5.4716886114359,254.244827753053,224.854638064877,-3.88596850158334,0.424122173940793,0.0224635809920659,461.654318892537,0.0219643382823756,1031.82402901547
