Date,Q,Month,NO3ConcDay,NO3Concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,TKNConcDay,TKNConcmm,TKNFluxDay,TKNFNConc,TKNFNFlux,TPConcDay,TPConcmm,TPFluxDay,TPFNConc,TPFNFlux,TNTPRatio
1982-02-21,278.3545998,2,0.64372824,0.045958594,15481.55951,1.333420101,12665.54335,0.98557504,0.070364543,23702.91949,1.103632476,19161.33517,0.202086879,0.006524454,4860.156595,0.263219528,3898.080221,17.82879306
1982-02-22,300.1585715,2,0.613158579,0.043776091,15901.471,1.330922332,12760.74977,0.980691918,0.070015915,25432.97056,1.10079772,19611.23816,0.19915206,0.006429702,5164.749888,0.262561728,3974.500245,17.69786629
1982-02-23,305.8219408,2,0.605510076,0.043230031,15999.40223,1.331703159,12818.56122,0.978236871,0.069840638,25847.96819,1.098299423,19994.04771,0.198308758,0.006402476,5239.915426,0.262144373,4039.566796,17.66046059
1982-02-24,302.9902561,2,0.609315742,0.043501734,15950.8857,1.33562969,12869.42429,0.977122768,0.069761098,25579.46976,1.098166096,20119.94638,0.198521327,0.006409339,5196.962402,0.262426913,4066.625678,17.67153208
1982-02-25,294.4952022,2,0.621088896,0.044342272,15803.22527,1.339923539,12839.23629,0.977064027,0.069756904,24860.79373,1.098051585,20003.85322,0.199478636,0.006440246,5075.61132,0.262742469,4050.319167,17.71658745
1982-02-26,286.0001483,2,0.633332748,0.045216414,15649.91365,1.330474591,12791.51443,0.977175941,0.069764894,24146.42088,1.092612285,19871.9169,0.200489023,0.006472866,4954.166533,0.261209736,4029.56641,17.76358432
1982-02-27,279.7704421,2,0.64267039,0.04588307,15534.73548,1.327289305,12734.34311,0.977000156,0.069752344,23616.21016,1.090458083,19593.99498,0.201235914,0.00649698,4864.307953,0.26073366,3982.1582,17.79833286
1982-02-28,274.3902413,2,0.651007998,0.046478328,15433.65289,1.372492333,12578.87668,0.976765696,0.069735605,23156.49385,1.098624926,19204.65911,0.201895515,0.006518276,4786.400943,0.265328968,3874.624606,17.82893841
1982-03-01,269.0100405,3,0.659592956,0.047091246,15330.56783,1.346827742,12633.1606,0.976640141,0.069726641,22699.52673,1.09604823,19128.70224,0.20258462,0.006540524,4708.566447,0.263065273,3902.972607,17.86063239
1982-03-02,267.3110297,3,0.662538803,0.047301563,15301.77953,1.355255877,12595.80533,0.975739779,0.06966236,22535.36683,1.098556317,18978.41894,0.202744289,0.006545679,4682.515784,0.264147993,3879.741219,17.86887682
1982-03-03,269.5763774,3,0.659198528,0.047063086,15353.65593,1.356375667,12575.03946,0.973889488,0.06953026,22683.24865,1.097259587,18899.23343,0.202306546,0.006531546,4712.002476,0.264040863,3867.191534,17.85080423
1982-03-04,278.3545998,3,0.645682598,0.046098124,15528.56152,1.351190235,12604.9353,0.970388377,0.0692803,23337.6827,1.096942623,18935.36596,0.200892259,0.006485885,4831.426177,0.263977124,3877.060686,17.78915656
1982-03-05,279.4872737,3,0.644107177,0.045985648,15553.70715,1.338168208,12615.81959,0.968721235,0.069161275,23392.39019,1.093393966,18798.51561,0.200615237,0.006476941,4844.396659,0.262847141,3855.615994,17.7779786
1982-03-06,275.5229152,3,0.650474365,0.04644023,15484.65926,1.312952062,12706.4587,0.968371055,0.069136274,23052.24714,1.088080669,18873.41542,0.201102839,0.006492684,4787.289254,0.260540529,3874.258081,17.80103726
1982-03-07,272.1248936,3,0.656085694,0.046840847,15425.61837,1.301616176,12744.7435,0.967942899,0.069105706,22757.87736,1.084342438,18967.11809,0.201521645,0.006506205,4738.094457,0.259381343,3893.782635,17.82091922
1982-03-08,267.3110297,3,0.664134555,0.047415491,15338.63448,1.301713764,12732.02229,0.967988668,0.069108974,22356.34972,1.085301228,18755.79439,0.202180957,0.006527491,4669.505271,0.259686228,3860.00167,17.85134016
1982-03-09,263.0635028,3,0.671454935,0.047938125,15261.28881,1.305824073,12719.50122,0.967967462,0.06910746,22000.62912,1.085820994,18653.63646,0.202774652,0.006546659,4608.801514,0.260175394,3845.298654,17.87867501
1982-03-10,261.364492,3,0.674623671,0.048164355,15234.27896,1.307390899,12724.11887,0.967238944,0.069055448,21842.08547,1.084475065,18725.85945,0.202967086,0.006552872,4583.380842,0.26019689,3862.287808,17.88831061
1982-03-11,258.8159758,3,0.677856588,0.048395167,15158.02587,1.296226499,12733.48588,0.966187674,0.068980393,21605.59921,1.079382452,18783.2793,0.203164256,0.006559237,4543.098209,0.258738637,3877.157881,17.89469635
1982-03-12,254.0021119,3,0.684563544,0.048874006,15023.28262,1.30310333,12674.49819,0.965696024,0.068945292,21192.95487,1.078710571,18780.84513,0.203708332,0.006576803,4470.538745,0.259230573,3874.358685,17.91437233
1982-03-13,251.4535958,3,0.687429596,0.049078626,14934.81401,1.309110641,12601.63274,0.964512205,0.068860774,20954.59736,1.078298603,18665.46794,0.203879715,0.006582336,4429.407234,0.260067658,3853.335424,17.91755948
1982-03-14,255.7011227,3,0.678340736,0.048429733,14986.29495,1.314308479,12518.4412,0.961000861,0.068610084,21230.98551,1.079160896,18415.94936,0.202861434,0.006549461,4481.731854,0.261053977,3809.443329,17.87014587
1982-03-15,256.8337966,3,0.674736062,0.048172379,14972.69012,1.309147801,12457.70836,0.958540569,0.068434433,21270.437,1.07757536,18197.78102,0.202386043,0.006534112,4491.035355,0.260890862,3772.072143,17.84585329
1982-03-16,267.0278613,3,0.655679615,0.046811855,15127.32025,1.320219246,12372.23247,0.952926563,0.068033624,21985.1662,1.080857938,17981.16863,0.200348113,0.006468317,4622.272836,0.262441486,3733.832081,17.75507885
1982-03-17,280.903116,3,0.631301808,0.045071416,15321.71332,1.32475412,12370.51069,0.94610582,0.067546661,22962.01589,1.084625744,18035.11697,0.197751409,0.006384481,4799.432483,0.263616037,3744.639415,17.63934601
1982-03-18,317.1486793,3,0.575087004,0.041057994,15758.33045,1.312987721,12393.91629,0.93247413,0.066573435,25551.32591,1.080706197,18253.02654,0.191881636,0.006194974,5257.872652,0.262357165,3784.733024,17.37399328
1982-03-19,328.4754179,3,0.560047792,0.039984278,15894.31096,1.31291819,12352.20586,0.927221621,0.066198435,26314.80561,1.077609332,18335.71804,0.190155933,0.006139259,5396.677883,0.261873026,3799.37321,17.29569013
1982-03-20,325.6437332,3,0.560789824,0.040037255,15778.16858,1.310713475,12273.6478,0.925345647,0.066064501,26035.17217,1.074560708,18218.75641,0.190075855,0.006136673,5347.901743,0.261429579,3779.015358,17.28978442
1982-03-21,325.6437332,3,0.558969048,0.039907262,15726.93992,1.297542472,12254.34173,0.922904918,0.065890247,25966.50072,1.070488616,18210.34932,0.189721358,0.006125228,5337.927765,0.260036473,3779.259595,17.27241934
1982-03-22,322.8120486,3,0.559896638,0.039973487,15616.05529,1.293644584,12154.53461,0.92110238,0.065761556,25690.43057,1.06705385,17827.89269,0.189666918,0.00612347,5289.992604,0.259458513,3712.540285,17.26717594
1982-03-23,322.8120486,3,0.558086603,0.03984426,15565.57169,1.28825767,12056.71486,0.918675857,0.065588315,25622.75251,1.063266156,17480.603,0.189316068,0.006112143,5280.207077,0.258724788,3652.312884,17.24969012
1982-03-24,319.980364,3,0.560275016,0.040000501,15489.5331,1.290207573,11991.95498,0.917160497,0.065480127,25356.09742,1.060953377,17360.97968,0.189385837,0.006114396,5235.81832,0.258693743,3629.735553,17.25119428
1982-03-25,317.1486793,3,0.562512671,0.040160257,15413.77302,1.29190847,11901.34424,0.915680698,0.065374478,25091.15825,1.058149498,17297.86689,0.189464954,0.00611695,5191.651572,0.258556796,3614.961456,17.25283591
1982-03-26,305.8219408,3,0.577277032,0.04121435,15253.40007,1.290856429,11918.2572,0.917155497,0.06547977,24234.01409,1.059979285,17441.23188,0.190878949,0.006162601,5043.597476,0.259276445,3638.12901,17.31316253
1982-03-27,291.6635176,3,0.597131049,0.042631815,15047.53996,1.279044324,11977.33228,0.919935667,0.065678259,23182.12852,1.057789268,17627.92378,0.192853276,0.006226343,4859.850081,0.25848958,3672.793571,17.39545489
1982-03-28,276.0892521,3,0.62047362,0.044298344,14800.84684,1.271094481,11964.54606,0.923682289,0.065945747,22033.62021,1.054260662,17733.15885,0.195223946,0.006302881,4656.893755,0.257448152,3690.447609,17.49106247
1982-03-29,267.3110297,3,0.633573209,0.045233582,14632.79963,1.270339286,11921.80925,0.925090521,0.066046286,21365.58813,1.051923506,17687.24228,0.196516378,0.006344608,4538.677998,0.257275653,3684.882997,17.53928191
1982-03-30,275.2397467,3,0.618508438,0.044158041,14708.57234,1.281471321,11913.53032,0.919661779,0.065658705,21870.21384,1.053757662,17933.40981,0.194774318,0.006288365,4631.872377,0.258476629,3728.249651,17.46348177
1982-03-31,308.6536254,3,0.564203473,0.040280971,15045.99385,1.297108166,11820.54777,0.904389065,0.064568318,24117.95207,1.055920542,17903.5848,0.188749925,0.006093865,5033.521335,0.259884354,3720.298695,17.20571237
1982-04-01,345.4655257,4,0.520467484,0.037158466,15535.02871,1.306679333,11701.01482,0.890946825,0.063608618,26593.17812,1.054588651,17691.71388,0.183619951,0.005928242,5480.728961,0.260344031,3680.516415,16.99780249
1982-04-02,413.425957,4,0.462197396,0.032998308,16509.69222,1.314215763,11611.11097,0.872585194,0.0622977,31168.74548,1.053645382,17524.99916,0.176470946,0.005697433,6303.542676,0.260434398,3650.565442,16.72612927
1982-04-03,424.7526955,4,0.451139931,0.032208867,16556.21872,1.31753559,11479.81112,0.867955491,0.061967165,31852.77992,1.051303916,17287.12237,0.174897359,0.00564663,6418.493983,0.260341315,3601.06593,16.67827348
1982-04-04,404.9309031,4,0.463488979,0.033090519,16215.63933,1.321515288,11319.59425,0.870011147,0.062113927,30438.2361,1.0497811,16965.79973,0.176163029,0.005687492,6163.245012,0.260214899,3535.363585,16.73926646
1982-04-05,402.0992184,4,0.463046737,0.033058946,16086.87915,1.323103241,11223.10011,0.868461088,0.062003262,30171.53012,1.050353416,16802.21404,0.175883941,0.005678482,6110.44951,0.26011629,3500.787223,16.74077904
1982-04-06,419.0893263,4,0.44749653,0.031948748,16203.54405,1.327935094,11179.0259,0.862583643,0.061583645,31233.56525,1.053592043,16762.95508,0.17373034,0.005608952,6290.657079,0.261094925,3492.541138,16.67555646
1982-04-07,450.2378573,4,0.422550084,0.030167711,16437.43103,1.324370882,11129.83202,0.853957967,0.06096782,33219.43535,1.054351026,16691.41431,0.170369494,0.005500446,6627.467156,0.261336727,3477.759527,16.56875422
1982-04-08,523.8616578,4,0.372877848,0.026621392,16877.06563,1.316189606,11052.88213,0.838097948,0.059835504,37933.69365,1.05057157,16699.79486,0.163830019,0.005289316,7415.216547,0.260277687,3472.437304,16.34557152
1982-04-09,614.4755662,4,0.334817013,0.023904061,17775.66587,1.313477108,11013.49574,0.831657836,0.059375716,44153.28745,1.050015607,16846.12563,0.160100291,0.0051689,8499.834771,0.260160589,3493.026068,16.11170073
1982-04-10,676.7726282,4,0.315327018,0.022512585,18438.16561,1.319963666,10957.53827,0.830030542,0.059259536,48534.50457,1.052827007,16843.34227,0.158528788,0.005118164,9269.678411,0.261615356,3489.830954,15.97684703
1982-04-11,668.2775743,4,0.315337608,0.022513341,18207.33569,1.321415196,10863.34267,0.827731629,0.059095406,47792.5475,1.052862474,16746.54076,0.157983508,0.005100559,9121.83857,0.262123285,3464.563603,15.99996066
1982-04-12,645.6240972,4,0.319142409,0.022784982,17802.37696,1.316265571,10801.56653,0.825272919,0.058919868,46035.30959,1.052188177,16747.5891,0.157657366,0.00509003,8794.430874,0.261429093,3459.754723,16.0519401
1982-04-13,637.1290433,4,0.319168018,0.02278681,17569.54486,1.307674666,10750.44349,0.822948129,0.058753891,45301.60692,1.05092597,16757.66225,0.157129829,0.005072998,8649.674844,0.260993601,3459.006888,16.07347447
1982-04-14,614.4755662,4,0.323121347,0.023069056,17154.73491,1.280838138,10756.75255,0.820441901,0.058574961,43557.82576,1.046452969,16794.93843,0.156839849,0.005063636,8326.735642,0.258611034,3463.077511,16.12359585
1982-04-15,617.3072508,4,0.319994723,0.022845833,17067.02942,1.262464724,10748.71713,0.818234841,0.058417389,43640.83875,1.040948384,16793.47505,0.156140299,0.005041051,8327.796948,0.256851812,3462.191346,16.12029499
1982-04-16,682.4359975,4,0.300608758,0.021461783,17724.63494,1.251122711,10748.29759,0.816810825,0.058315722,48161.18394,1.040647711,16807.08887,0.154435983,0.004986026,9105.927055,0.256523718,3465.380141,16.00021841
1982-04-17,784.3766444,4,0.274909253,0.019626982,18630.63914,1.228715338,10783.36148,0.815775014,0.058241771,55285.1886,1.038703695,16917.01137,0.152285262,0.004916589,10320.39387,0.255109199,3485.507246,15.83796221
1982-04-18,838.1786525,4,0.261768016,0.018688772,18956.88259,1.202291847,10778.94466,0.814184252,0.0581282,58962.11265,1.031125884,16944.42103,0.150877269,0.004871132,10926.326,0.252186177,3487.950233,15.76984119
1982-04-19,838.1786525,4,0.259821825,0.018549824,18815.94209,1.192462738,10724.99414,0.812032939,0.057974608,58806.3175,1.028965221,16827.72487,0.150175395,0.004848471,10875.49719,0.2512355,3464.231633,15.78320839
1982-04-20,826.851914,4,0.260119895,0.018571105,18582.96671,1.180077451,10656.52855,0.809754588,0.057811946,57848.87209,1.025547739,16695.40898,0.149624879,0.004830698,10689.20215,0.249526055,3435.858831,15.81201245
1982-04-21,818.3568601,4,0.259846877,0.018551613,18372.74179,1.162311472,10635.96564,0.807499766,0.057650965,57095.10488,1.020768652,16621.47226,0.149041728,0.00481187,10538.14931,0.247393556,3421.252574,15.83637368
1982-04-22,809.8618061,4,0.25956522,0.018531504,18162.31319,1.152690317,10550.64025,0.805237762,0.05748947,56344.14507,1.017984037,16411.52263,0.148463123,0.00479319,10388.27056,0.245920012,3381.792586,15.86020503
1982-04-23,798.5350676,4,0.259845338,0.018551503,17927.62109,1.152789847,10434.45682,0.802932263,0.05732487,55397.05076,1.015497489,16183.60873,0.147930224,0.004775985,10206.21353,0.245604022,3339.19383,15.88706264
1982-04-24,790.0400137,4,0.25954787,0.018530266,17716.59672,1.145176699,10379.66956,0.800654088,0.057162221,54652.21342,1.014047426,16043.99757,0.147361962,0.004757638,10058.84751,0.245331294,3314.175531,15.9096761
1982-04-25,781.5449598,4,0.259357392,0.018516666,17513.23357,1.136665411,10341.00293,0.798569011,0.057013359,53923.75939,1.012586316,15934.67056,0.146811817,0.004739877,9913.539092,0.24494564,3293.313057,15.93501849
1982-04-26,770.2182212,4,0.260738192,0.018615248,17351.30645,1.127505794,10305.55696,0.798154932,0.056983796,53114.69998,1.010670711,15907.21218,0.146425824,0.004727415,9744.17796,0.243988618,3282.281984,15.99162445
1982-04-27,756.059798,4,0.262716499,0.018756488,17161.57872,1.112161292,10298.24841,0.797672312,0.056949339,52106.80033,1.005761422,15980.09749,0.146093978,0.004716701,9543.379719,0.242027907,3289.46631,16.05058813
1982-04-28,739.0696902,4,0.265317144,0.018942159,16941.99107,1.099306287,10281.25016,0.797110116,0.056909202,50899.96168,1.003985405,16022.26194,0.145821262,0.004707896,9311.507255,0.240549847,3291.47824,16.11151886
1982-04-29,716.4162131,4,0.269187181,0.019218458,16662.24527,1.095789895,10235.23527,0.796402132,0.056858656,49295.98649,1.003714419,16002.52696,0.14566364,0.004702807,9016.340535,0.240038423,3281.639008,16.1769569
1982-04-30,699.4261053,4,0.271904444,0.019412456,16431.29854,1.101535393,10156.81679,0.795753198,0.056812325,48087.69641,1.00529374,15835.71458,0.145425965,0.004695134,8788.151469,0.240648098,3246.438989,16.23484662
1982-05-01,690.9310514,5,0.272770731,0.019474304,16283.44233,1.108977049,10115.62965,0.795247834,0.056776245,47473.46685,1.007162101,15702.29083,0.145043487,0.004682786,8658.580222,0.241539271,3220.009851,16.28316037
1982-05-02,688.0993668,5,0.272375805,0.019446108,16193.2279,1.109449814,10060.41784,0.794852886,0.056748048,47255.42309,1.006747498,15592.66625,0.144558143,0.004667116,8594.239688,0.242514951,3194.361419,16.32574697
1982-05-03,702.2577899,5,0.268249077,0.019151483,16276.03233,1.111915154,9991.280884,0.7948531,0.056748063,48227.7699,1.008260675,15511.49323,0.143745594,0.004640883,8721.774413,0.242773484,3171.842285,16.35454988
1982-05-04,696.5944207,5,0.268464806,0.019166885,16157.75782,1.103268172,9940.607398,0.794395597,0.0567154,47811.3011,1.005224522,15477.42844,0.14331309,0.004626919,8625.406919,0.241565153,3158.319397,16.40017562
1982-05-05,682.4359975,5,0.270540445,0.019315074,15951.73291,1.096353691,9870.532479,0.79370606,0.056666171,46798.86992,1.002558825,15468.98238,0.143055367,0.004618598,8434.897834,0.240341053,3147.500719,16.45114786
1982-05-06,671.1092589,5,0.272014056,0.019420281,15772.41951,1.095839616,9800.194685,0.793058248,0.056619921,45984.56254,1.001217705,15398.11932,0.142752207,0.004608811,8277.321122,0.240199695,3128.04293,16.49887722
1982-05-07,656.9508358,5,0.274143843,0.019572336,15560.55591,1.093901178,9753.118683,0.792299575,0.056565756,44971.36138,1.000692407,15307.12947,0.142520384,0.004601326,8089.535689,0.240379377,3108.933814,16.54698849
1982-05-08,648.4557818,5,0.275008275,0.019634052,15407.773,1.087835542,9707.756852,0.791676193,0.05652125,44354.9092,0.998472251,15216.64854,0.14217718,0.004590246,7965.70107,0.239949217,3089.728029,16.59068075
1982-05-09,642.7924126,5,0.275226367,0.019649622,15285.31951,1.078740546,9673.687934,0.791121914,0.056481678,43936.74696,0.995848924,15130.02678,0.141777083,0.004577328,7873.911374,0.239529486,3071.96421,16.63225617
1982-05-10,642.7924126,5,0.274144709,0.019572398,15225.24721,1.071209935,9638.608325,0.790741563,0.056454523,43915.62331,0.994722055,15092.49611,0.141250916,0.004560341,7844.689486,0.238995107,3061.002697,16.67132374
1982-05-11,631.465674,5,0.275654187,0.019680166,15039.31594,1.064445004,9593.152034,0.789971912,0.056399574,43099.78861,0.992867982,14992.73859,0.140990279,0.004551926,7692.237065,0.238109634,3040.851939,16.71374641
1982-05-12,625.8023047,5,0.275863943,0.019695142,14915.77559,1.068106347,9486.776679,0.789375802,0.056357015,42681.01215,0.993406006,14809.12582,0.140603701,0.004539445,7602.346407,0.237991245,3002.104733,16.75362299
1982-05-13,625.8023047,5,0.274760651,0.019616373,14856.12132,1.079683254,9370.522966,0.788976968,0.05632854,42659.44748,0.996172861,14626.42908,0.140082567,0.00452262,7574.169043,0.238909911,2961.997421,16.79223701
1982-05-14,620.1389355,5,0.274960318,0.019630628,14732.37493,1.088819689,9244.059685,0.788360247,0.05628451,42240.34519,0.997797049,14388.13452,0.139702338,0.004510345,7485.251808,0.239889052,2913.351804,16.83133912
1982-05-15,600.317143,5,0.278479409,0.019881871,14444.00321,1.107581045,9093.969363,0.787154131,0.0561984,40827.6391,1.003123203,14098.97824,0.139692519,0.004510028,7245.487917,0.241983815,2855.34504,16.8691369
1982-05-16,577.6636659,5,0.282793564,0.020189878,14114.26657,1.123720109,8993.244675,0.785751589,0.056098266,39216.97238,1.008656656,13875.50469,0.139789854,0.00451317,6976.931303,0.244163197,2812.122301,16.90345012
1982-05-17,549.3468196,5,0.289427047,0.020663472,13737.2395,1.127217494,8927.025118,0.78453646,0.056011513,37236.89741,1.010549914,13689.46966,0.140254307,0.004528165,6656.969451,0.245419764,2776.951932,16.93290404
1982-05-18,532.3567117,5,0.296743505,0.021185826,13648.90148,1.123984538,8857.249389,0.78662298,0.056160479,36181.21158,1.009281708,13566.68268,0.141165284,0.004557576,6492.984738,0.245264941,2748.933005,16.97092916
1982-05-19,515.3666039,5,0.304975004,0.021773509,13579.82771,1.124463966,8810.78031,0.789887087,0.056393518,35171.83517,1.012067464,13546.13555,0.142196073,0.004590856,6331.660444,0.245464647,2735.797435,17.02667896
1982-05-20,498.3764961,5,0.313371232,0.022372952,13493.68042,1.119303305,8750.066692,0.793062521,0.056620226,34149.05744,1.012083438,13519.65031,0.14327013,0.004625532,6169.173014,0.244509888,2721.696469,17.07764143
1982-05-21,475.723019,5,0.324977517,0.023201576,13357.37827,1.118645827,8713.184444,0.796836701,0.056889681,32751.95569,1.010567735,13496.18956,0.144906606,0.004678366,5956.019246,0.244011107,2712.267301,17.11949252
1982-05-22,453.0695419,5,0.336995257,0.024059576,13191.74959,1.13303222,8634.661883,0.800516042,0.057152366,31336.36729,1.015980419,13337.73502,0.146635875,0.004734196,5740.091875,0.245734201,2678.054372,17.15432427
1982-05-23,424.7526955,5,0.352817106,0.025189167,12947.90545,1.151192171,8514.549551,0.804806741,0.057458698,29535.30714,1.02016557,13146.4492,0.149043491,0.004811927,5469.69235,0.247709363,2635.300666,17.17562626
1982-05-24,396.4358492,5,0.369525846,0.026382078,12657.02048,1.162347269,8419.038521,0.809017672,0.057759335,27710.51973,1.024089241,12994.39513,0.151636081,0.00489563,5193.847736,0.248956438,2599.104494,17.18704456
1982-05-25,370.9506874,5,0.385353776,0.027512103,12350.64224,1.175525758,8320.554155,0.812775045,0.05802759,26049.55348,1.028307103,12819.85196,0.154109253,0.004975477,4939.22303,0.250335453,2560.738877,17.19225843
1982-05-26,345.4655257,5,0.402114339,0.028708714,12002.39783,1.176349696,8237.762292,0.816435159,0.058288902,24369.13741,1.029852862,12692.82988,0.156778553,0.005061657,4679.560949,0.250153019,2531.79801,17.18757692
1982-05-27,317.1486793,5,0.424637508,0.030316742,11635.76664,1.176276228,8167.997361,0.821589361,0.058656883,22512.90074,1.030531054,12557.55775,0.160287245,0.005174936,4392.134333,0.250133977,2503.375687,17.19318261
1982-05-28,291.6635176,5,0.45520427,0.032499038,11471.02375,1.170690034,8134.868738,0.830628439,0.059302222,20931.61067,1.030753616,12461.05586,0.164519474,0.005311575,4145.845977,0.249611113,2483.030441,17.28324505
1982-05-29,276.9387575,5,0.47344323,0.033801197,11328.31697,1.162025346,8099.720569,0.836084534,0.059691757,20005.41992,1.030642758,12376.99197,0.166975862,0.005390881,3995.316384,0.248824102,2462.791123,17.34279722
1982-05-30,264.7625135,5,0.4889371,0.034907373,11184.67142,1.161909738,8053.794031,0.840712628,0.060022177,19231.70589,1.032690149,12232.02083,0.16905198,0.005457909,3867.145386,0.249503678,2434.743265,17.39302484
1982-05-31,258.8159758,5,0.495975781,0.035409895,11090.86177,1.160395875,7971.211947,0.842918527,0.060179666,18849.09149,1.033672832,12077.6359,0.169892395,0.005485042,3799.082822,0.249791755,2401.423544,17.42731521
1982-06-01,255.1347858,6,0.499820068,0.035684356,11017.85638,1.164305468,7900.194065,0.844207744,0.060271709,18609.41624,1.035949127,11979.87705,0.170266748,0.005497128,3753.299823,0.250442939,2377.573084,17.4556709
1982-06-02,250.8872588,6,0.504524184,0.036020203,10936.39878,1.191443231,7716.183934,0.845721406,0.060379776,18332.41467,1.044735208,11443.98441,0.17077776,0.005513627,3701.891286,0.253947081,2283.559845,17.48395122
1982-06-03,253.7189435,6,0.498868939,0.035616451,10935.86401,1.194515607,7644.885871,0.844349627,0.060281838,18509.2556,1.047550671,11291.86639,0.169733427,0.00547991,3720.780208,0.254399281,2255.082266,17.49997533
1982-06-04,258.5328073,6,0.490481877,0.035017661,10956.00873,1.203385789,7552.680011,0.842237131,0.060131018,18813.24834,1.049923194,11106.44345,0.168268792,0.005432624,3758.659476,0.255329779,2220.09324,17.51431454
1982-06-05,264.1961766,6,0.481113943,0.034348843,10982.17132,1.206862223,7470.437971,0.839875586,0.059962417,19171.46176,1.050895119,10969.6764,0.166644744,0.005380191,3803.924525,0.255637401,2192.576575,17.52935291
1982-06-06,268.726872,6,0.473513091,0.033806185,10994.02778,1.212504519,7399.957138,0.838018498,0.059829831,19457.11494,1.053409358,10804.84053,0.165279838,0.005336124,3837.467573,0.256317055,2162.474222,17.54757091
1982-06-07,266.7446928,6,0.474775849,0.033896339,10942.03625,1.212111053,7337.336379,0.838582272,0.059870082,19326.58881,1.054798538,10656.5107,0.165269819,0.005335801,3808.930793,0.256613385,2134.815556,17.57307417
1982-06-08,258.8159758,6,0.484186724,0.034568223,10827.23841,1.216203672,7279.258655,0.841335044,0.060066614,18813.68211,1.058591185,10484.00346,0.16652364,0.005376281,3723.751742,0.257547934,2105.593796,17.60228699
1982-06-09,254.2852804,6,0.489021658,0.03491341,10743.92721,1.206245337,7235.992421,0.842828613,0.060173247,18517.15384,1.06052463,10383.30395,0.167082714,0.005394331,3670.848707,0.257052054,2086.780451,17.62714641
1982-06-10,245.507058,6,0.500569992,0.035737896,10617.99547,1.198181479,7209.41595,0.846447447,0.060431611,17954.68227,1.063922756,10283.90281,0.168660376,0.005445266,3577.591813,0.257066775,2067.924972,17.66112177
1982-06-11,234.1803195,6,0.516940878,0.036906686,10459.35763,1.196575053,7172.511881,0.85163116,0.060801699,17231.20621,1.066937466,10197.93917,0.170971155,0.005519871,3459.290092,0.257390835,2048.643351,17.70120966
1982-06-12,228.8001187,6,0.524727428,0.037462602,10372.98509,1.211267771,7134.324178,0.85447017,0.061004389,16891.44851,1.067141298,10100.13571,0.171954461,0.005551617,3399.252583,0.259256375,2027.946099,17.73663275
1982-06-13,219.7387278,6,0.538521017,0.038447387,10224.05096,1.223123377,7063.952517,0.858764252,0.061310962,16304.00522,1.071732525,9904.692339,0.173902759,0.005614518,3301.617979,0.261175641,1990.924104,17.76792604
1982-06-14,206.996147,6,0.559029079,0.039911548,9997.937169,1.227579273,7006.048329,0.864615609,0.061728716,15463.18941,1.074866376,9775.56189,0.176943127,0.005712678,3164.533536,0.262107462,1964.323404,17.79205218
1982-06-15,189.7228707,6,0.589020556,0.042052772,9655.257955,1.227418576,7008.115382,0.872619332,0.062300137,14304.02497,1.079096098,9733.230489,0.181535069,0.005860931,2975.733015,0.263035513,1954.385823,17.8048362
1982-06-16,178.1129637,6,0.621470372,0.044369507,9563.782739,1.224947587,6992.066972,0.885014801,0.063185104,13619.45743,1.080564736,9685.136977,0.18619006,0.006011219,2865.27139,0.263214182,1941.655193,17.89231358
1982-06-17,173.5822682,6,0.634533552,0.045302145,9516.422002,1.229937715,6948.793836,0.890400344,0.063569602,13353.78626,1.083617757,9580.030667,0.187976335,0.006068889,2819.176582,0.264076201,1921.260316,17.93931973
1982-06-18,174.7149421,6,0.63028343,0.04499871,9514.362203,1.232390536,6887.071114,0.889398481,0.063498075,13425.80004,1.085204455,9462.237946,0.187181246,0.00604322,2825.570357,0.264496125,1897.971854,17.95347368
1982-06-19,175.281279,6,0.627792842,0.044820896,9507.484719,1.248014068,6788.779485,0.889047869,0.063473043,13464.00988,1.089441775,9251.960316,0.186646724,0.006025962,2826.634446,0.266673195,1856.349877,17.97122724
1982-06-20,177.5466267,6,0.620206393,0.044279266,9513.983769,1.258693548,6713.507121,0.886836327,0.063315151,13604.09457,1.094933561,9020.702396,0.185336313,0.005983655,2843.06434,0.268676321,1816.670551,17.98138638
1982-06-21,177.8297952,6,0.618618035,0.044165866,9504.753272,1.264358749,6633.795604,0.886825555,0.063314382,13625.62618,1.101398863,8800.539725,0.18493042,0.005970551,2841.362392,0.270318314,1776.846866,18.00173067
1982-06-22,172.4495944,6,0.634119002,0.045272548,9448.147985,1.271213866,6561.023928,0.893036873,0.063757835,13305.93234,1.107930862,8670.771199,0.187142272,0.006041961,2788.353412,0.271625895,1749.118377,18.04552821
1982-06-23,176.1307844,6,0.622197336,0.044421408,9468.41226,1.275800739,6517.0174,0.889261705,0.06348831,13532.51765,1.113187693,8673.681046,0.185155309,0.005977811,2817.637911,0.272577092,1738.400883,18.05170977
1982-06-24,178.1129637,6,0.615557168,0.043947337,9472.78468,1.273003817,6523.564507,0.887419594,0.063356793,13656.46469,1.119323396,8713.599283,0.18396884,0.005939506,2831.089134,0.27295841,1738.992258,18.06617138
1982-06-25,182.0773222,6,0.603271977,0.043070243,9490.361431,1.279079862,6522.536801,0.883548572,0.063080424,13899.52726,1.119721323,8728.922981,0.181895388,0.005872564,2861.483774,0.274139523,1736.986809,18.0756947
