"","Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux"
"2642",1978-12-24,92.596087625575,47108,12,359,1978.97853881279,1548,1979,"A",2642,4.5282468904958,77.3049905864892,79.4381930129295,-1.6532405407901,0.428039788424007,0.210669305477833,1685.41805981184,0.244471926553419,1663.90522850519
"2643",1978-12-25,83.5346967875982,47109,12,360,1978.98127853881,1548,1979,"A",2643,4.42526207593836,78.9635487309403,79.4948267056669,-1.61674424982238,0.428386000796339,0.218618824340013,1577.85902236548,0.243320063603216,1672.41829580218
"2644",1978-12-26,66.8277574300786,47110,12,361,1978.98401826484,1548,1979,"A",2644,4.20211852462415,78.2758538905581,79.0983908565054,-1.53805009950911,0.42905422217478,0.2357551851065,1361.23116392279,0.243711467672389,1693.83740137127
"2645",1978-12-27,61.7307250837166,47111,12,362,1978.98675799087,1548,1979,"A",2645,4.12278178238763,77.4263484994978,78.6170044682379,-1.51553982600936,0.430360086281319,0.241198425853776,1286.4401611492,0.245293508259363,1681.13260211296
"2646",1978-12-28,80.1366752233569,47112,12,363,1978.98949771689,1548,1979,"A",2646,4.38373361724178,79.0849066439489,78.78690554645,-1.60300099906553,0.428893613606513,0.221621108981416,1534.46217117845,0.242790985279375,1753.97947163046
"2647",1978-12-29,87.499055279213,47113,12,364,1978.99223744292,1548,1979,"A",2647,4.47162799649629,80.0962225856874,79.1361466516637,-1.63402934206341,0.428778095228759,0.214869492992462,1624.39582854216,0.241627027741687,1848.6196799108
"2648",1978-12-30,88.3485606702733,47114,12,365,1978.99497716895,1548,1979,"A",2648,4.48128990740803,80.0962225856874,79.4004372177713,-1.63758846884132,0.428872715830597,0.21409816064562,1634.27883856072,0.24120990959875,1929.11457991741
"2649",1978-12-31,86.6495498881527,47115,12,366,1978.99771689498,1548,1979,"A",2649,4.46187182155092,79.2467171946271,79.5514603984043,-1.63105546864633,0.429057472740053,0.215523866135382,1613.52397360385,0.239527365474379,2028.68385041344
"2650",1979-01-01,79.2871698322966,47116,1,1,1979.000456621,1549,1979,"A",2650,4.37307632276779,78.639927629584,79.4381930129296,-1.60038363841152,0.429473995613748,0.222206212038259,1522.20398443218,0.238621323396474,2088.10381888532
"2651",1979-01-02,62.580230474777,47117,1,2,1979.00319634703,1549,1979,"A",2651,4.1364494211163,78.0331380645409,78.7680276488709,-1.52145598598927,0.431056380729743,0.239770712643828,1296.42391800164,0.239489112942417,2118.7239810645
"2652",1979-01-03,61.7307250837166,47118,1,3,1979.00593607306,1549,1979,"A",2652,4.12278178238763,78.0331380645409,78.078984387233,-1.51735198036635,0.431513702658603,0.240846642689883,1284.56391345626,0.241597730733288,2157.83387693894
"2653",1979-01-04,94.2950984076956,47119,1,4,1979.00867579909,1549,1979,"A",2653,4.54642920957899,80.0557699480178,78.5037370827632,-1.65496906589448,0.429114542537862,0.210300511623917,1713.33856270938,0.239722914169655,2476.70118621419
"2654",1979-01-05,101.374309999865,47120,1,5,1979.01141552511,1549,1979,"A",2654,4.61881970599924,82.0379491938252,79.2116582419801,-1.67780361632819,0.428915998625761,0.20528646806973,1798.05087816868,0.237325293327663,2597.86189156136
"2655",1979-01-06,99.9584676814311,47121,1,6,1979.01415525114,1549,1979,"A",2655,4.60475477653184,83.6965073382763,79.9384572987762,-1.67124695817079,0.429037133097202,0.206707377178798,1785.20999165916,0.236891063468134,2511.23331927478
"2656",1979-01-07,98.2594568993104,47122,1,7,1979.01689497717,1549,1979,"A",2656,4.5876114995454,85.3550654827274,80.6086226628349,-1.66369299468402,0.42917337984154,0.208351121928789,1768.82124255133,0.236487767933878,2510.11200183513
"2657",1979-01-08,88.9148975976469,47123,1,8,1979.0196347032,1549,1979,"A",2657,4.4876797055068,86.7304551634918,80.9389858704695,-1.62845244852052,0.429650466164563,0.216098349344559,1660.12092889851,0.236288946398589,2472.59026175821
"2658",1979-01-09,73.9069690222479,47124,1,9,1979.02237442922,1549,1979,"A",2658,4.30280712692124,88.3485606702733,80.627500560414,-1.5651433174924,0.430502856860851,0.230064563860069,1469.09156494951,0.23563290138218,2464.34039815589
"2659",1979-01-10,102.790152318299,47125,1,10,1979.02511415525,1549,1979,"A",2659,4.63268955386339,94.2141931323565,81.1655206414189,-1.67337706269948,0.429190200486201,0.206158321026674,1830.90630700943,0.234792147625967,2466.07256582947
"2660",1979-01-11,115.249564720517,47126,1,11,1979.02785388128,1549,1979,"A",2660,4.74709990504114,97.2076883199024,82.0716597252165,-1.70678792667611,0.429753510582346,0.199189865074388,1983.44550930293,0.233461428898487,2456.68865416068
"2661",1979-01-12,125.160460949554,47127,1,12,1979.03059360731,1549,1979,"A",2661,4.82959660167624,100.605709884144,83.3647957093861,-1.72694559247563,0.431364451845095,0.195552908980792,2114.68252850457,0.232687397595184,2442.53893094338
"2662",1979-01-13,187.174354496957,47128,1,13,1979.03333333333,1549,1979,"A",2662,5.23204055945023,113.065122286362,86.8949625566812,-1.83240369992472,0.438939691326637,0.176310676067059,2851.27231539806,0.23259415924553,2421.40479347818
"2663",1979-01-14,188.590196815391,47129,1,14,1979.03607305936,1549,1979,"A",2663,5.23957639013893,125.969513702945,90.6422252261362,-1.83193314487848,0.439040474029952,0.176375734726443,2873.90026300485,0.231695272628174,2389.07384843676
"2664",1979-01-15,171.316920530498,47130,1,15,1979.03881278539,1549,1979,"A",2664,5.14351517762938,137.741231264781,93.9269794049028,-1.8039881604621,0.437235542572923,0.181483330513329,2686.2766828844,0.231363907248629,2365.4787550296
"2665",1979-01-16,180.095142904788,47131,1,16,1979.04155251142,1549,1979,"A",2665,5.19348528293867,152.910970390858,97.5515357400935,-1.81479741510555,0.438121489112681,0.17948106508626,2792.76492085173,0.230670579854383,2405.56224653167
"2666",1979-01-17,215.208032401948,47132,1,17,1979.04429223744,1549,1979,"A",2666,5.37160515287892,168.970667545665,102.32764382761,-1.82769961588893,0.434819790580011,0.176789871127835,3287.22626713092,0.22978731401114,2467.38363899869
"2667",1979-01-18,219.738727820936,47133,1,18,1979.04703196347,1549,1979,"A",2667,5.39243923978176,183.897690845725,107.26421404455,-1.82569046220722,0.434058674074914,0.17708237567494,3361.98435410768,0.229293814310196,2497.85342324459
"2668",1979-01-19,225.685265558359,47134,1,19,1979.0497716895,1549,1979,"A",2668,5.41914139838876,198.258377218411,112.531147469124,-1.82381774138924,0.433090322490523,0.177334440872123,3457.880960907,0.229478994040909,2541.1884554404
"2669",1979-01-20,220.588233211997,47135,1,20,1979.05251141553,1549,1979,"A",2669,5.39629776546929,203.031788463417,117.599862969117,-1.82086782786579,0.433729367851418,0.177899683047432,3390.55863313599,0.229665851951522,2544.38890479526
"2670",1979-01-21,205.297136172911,47136,1,21,1979.05525114155,1549,1979,"A",2670,5.32445837445322,205.418494085919,121.762439385313,-1.81682168266765,0.436016995599239,0.178786346199313,3171.25366803685,0.228244690071005,2550.01563075033
"2671",1979-01-22,187.457522960644,47137,1,22,1979.05799086758,1549,1979,"A",2671,5.23355227553555,207.724294433083,125.066071461658,-1.81051071911972,0.438614282930738,0.18012898461346,2917.42847444637,0.228237644091055,2547.32368485016
"2672",1979-01-23,164.520877402015,47138,1,23,1979.06073059361,1549,1979,"A",2672,5.10303747645045,205.499399361258,127.463564454206,-1.77453425410284,0.436369482757813,0.186834779735527,2655.78237140842,0.228307299209939,2576.36921793055
"2673",1979-01-24,152.627801927171,47139,1,24,1979.06347031963,1549,1979,"A",2673,5.02800229050754,196.55936643629,129.766667958859,-1.75290657043299,0.434975844744324,0.190878629301229,2517.12451801018,0.229090726592512,2627.05285374337
"2674",1979-01-25,186.608017569584,47140,1,25,1979.06621004566,1549,1979,"A",2674,5.22901025410105,191.826407828954,133.759343296842,-1.80187727295616,0.437966603187799,0.181649159085864,2928.71717022486,0.228713830014996,2694.86610818387
"2675",1979-01-26,185.475343714837,47141,1,26,1979.06894977169,1549,1979,"A",2675,5.2229219552338,186.08213327988,137.88416391788,-1.79780884296622,0.4374917905964,0.182380143121272,2922.65450486027,0.229414756885116,2722.35698062507
"2676",1979-01-27,181.227816759535,47142,1,27,1979.07168949772,1549,1979,"A",2676,5.19975489595226,180.459216643814,141.253868635752,-1.78934872939116,0.436738077460815,0.18394431475872,2880.21541556606,0.23054678041068,2741.85531642652
"2677",1979-01-28,173.582268239992,47143,1,28,1979.07442922374,1549,1979,"A",2677,5.15665165553475,175.928521224825,144.123309067778,-1.77574743068829,0.435664554522581,0.186490892149281,2796.89864244813,0.231965880709924,2809.21462512547
"2678",1979-01-29,155.176318100352,47144,1,29,1979.07716894977,1549,1979,"A",2678,5.04456200654656,171.316920530498,146.350900982114,-1.74435722404325,0.433483805762085,0.19243597982896,2580.03418923863,0.231307916765567,2913.05342704723
"2679",1979-01-30,135.920862569651,47145,1,30,1979.0799086758,1549,1979,"A",2679,4.91207282350048,167.231204125875,147.993278071497,-1.70764475418319,0.430999859268474,0.199427343481746,2341.98747757552,0.231663212301939,2927.09370346582
"2680",1979-01-31,154.043644245605,47146,1,31,1979.08264840183,1549,1979,"A",2680,5.03723596645449,167.433467314222,150.485160551941,-1.73735050493392,0.432659127553209,0.193739370603762,2578.54913409484,0.232236497707698,2895.74980398672
"2681",1979-02-01,162.821866619895,47147,2,32,1979.08538812785,1550,1979,"A",2681,5.09265676039589,164.035445749981,153.826548423445,-1.74910872447317,0.433184863312974,0.191462957818072,2693.4643739956,0.232675898825475,2836.27850024164
"2682",1979-02-02,164.520877402015,47148,2,33,1979.08812785388,1550,1979,"A",2682,5.10303747645045,161.041950562435,157.252886834055,-1.74924917197409,0.432989150464914,0.191407834659498,2720.78653534276,0.233568796947037,2780.76171433285
"2683",1979-02-03,167.352562038883,47149,2,34,1979.09086757991,1550,1979,"A",2683,5.12010273700464,159.059771316628,159.688135621761,-1.75112627673017,0.432895658833042,0.191014762997993,2761.93238183691,0.234588107833159,2743.78780077727
"2684",1979-02-04,169.617909748377,47150,2,35,1979.09360730594,1550,1979,"A",2684,5.13354831771399,158.493434389254,161.962922280045,-1.75207480107125,0.43274219996851,0.190796814963024,2796.12491967441,0.234361329365499,2744.86078165532
"2685",1979-02-05,159.70701351934,47151,2,36,1979.09634703196,1550,1979,"A",2685,5.0733409710966,159.140676591967,163.954540474642,-1.73391882517327,0.431450453940451,0.194282080265499,2680.83741480719,0.234133487028533,2762.65903307084
"2686",1979-02-06,133.37234639647,47152,2,37,1979.09908675799,1550,1979,"A",2686,4.89314481361496,158.776602852941,165.124970124547,-1.68455904037841,0.428335721971267,0.203853899808682,2349.08406197755,0.234071048462797,2792.02857047513
"2687",1979-02-07,137.619873351772,47153,2,38,1979.10182648402,1550,1979,"A",2687,4.92449534349904,156.430349868108,166.748469316351,-1.69011100841123,0.428474924346789,0.202762917333474,2410.92348513424,0.234243761198821,2813.86393722806
"2688",1979-02-08,139.602052597579,47154,2,39,1979.10456621005,1550,1979,"A",2688,4.93879589364123,153.113233579205,168.938305435529,-1.69124196685758,0.428350035020239,0.202528190314782,2442.81753303697,0.23454698103223,2894.43280259693
"2689",1979-02-09,137.903041815459,47155,2,40,1979.10730593607,1550,1979,"A",2689,4.92655084268113,149.310685638269,170.108735085434,-1.68546267691385,0.427824535449868,0.203644617386794,2426.38953295543,0.234368659556394,3023.81506492495
"2690",1979-02-10,134.505020251217,47156,2,41,1979.1100456621,1550,1979,"A",2690,4.90160152363318,144.618179668602,170.750583603124,-1.67636185748115,0.427112934105691,0.205417280945565,2387.20223809728,0.233041434066813,3126.50636402243
"2691",1979-02-11,128.275314050108,47157,2,42,1979.11278538813,1550,1979,"A",2691,4.85417884508158,138.712094568849,170.85441203981,-1.66137715740361,0.42607533644432,0.208356280872626,2309.20998018468,0.233245646467084,3196.25801419269
"2692",1979-02-12,118.364417821071,47158,2,43,1979.11552511416,1550,1979,"A",2692,4.7737681521233,132.806009469097,168.560747483947,-1.63774022127694,0.4245652509258,0.213017609696373,2178.46414287482,0.233513042423403,3302.65723797688
"2693",1979-02-13,102.506983854612,47159,2,44,1979.11826484018,1550,1979,"A",2693,4.62993093142431,128.396671963117,165.691307051921,-1.59370899123803,0.423898264905151,0.222703404762805,1972.39573293592,0.233101040415558,3383.87268987212
"2694",1979-02-14,128.841650977482,47160,2,45,1979.12100456621,1550,1979,"A",2694,4.85858413854949,127.142640195361,164.275464733487,-1.65469573376297,0.425140426503898,0.209646905521346,2333.77229632526,0.231316752141013,3420.45581630079
"2695",1979-02-15,159.70701351934,47161,2,46,1979.12374429224,1550,1979,"A",2695,5.0733409710966,130.014777469899,163.595860420639,-1.70841997819811,0.42788013081138,0.198935036026209,2745.04209017255,0.230799392457433,3429.66575521846
"2696",1979-02-16,193.687229161753,47162,2,47,1979.12648401826,1550,1979,"A",2696,5.26624463722109,137.983947090798,162.878500312632,-1.75241934797651,0.428790973494219,0.190061615932023,3180.60067045353,0.230423207799117,3428.27498480108
"2697",1979-02-17,209.827831591899,47163,2,48,1979.12922374429,1550,1979,"A",2697,5.34628734489463,148.744348710895,162.548137104998,-1.75757593899542,0.425194254577746,0.188832514154729,3423.36818699713,0.229772930790683,3495.63773722719
"2698",1979-02-18,220.871401675683,47164,2,49,1979.13196347032,1550,1979,"A",2698,5.39758063928218,161.972361228834,162.387674975575,-1.76074264197407,0.42266271196888,0.188054736462619,3588.70290343918,0.229960032305949,3575.195825898
"2699",1979-02-19,213.509021619827,47165,2,50,1979.13470319635,1550,1979,"A",2699,5.3636790876065,175.5644474858,162.151701255836,-1.75644884574108,0.423097450965422,0.188895884826888,3484.59628815941,0.22976756323925,3639.24493964371
"2700",1979-02-20,188.873365279078,47166,2,51,1979.13744292237,1550,1979,"A",2700,5.24107676551417,187.902501975009,161.604242226042,-1.74345940013472,0.426503238814921,0.191590025935805,3126.49225508747,0.229351620508673,3706.47943997257
"2701",1979-02-21,199.633766899175,47167,2,52,1979.1401826484,1550,1979,"A",2701,5.29648452241081,198.015661392394,162.010117023993,-1.74722519465426,0.423861886734336,0.190690707611277,3289.10148919658,0.22964254467849,3776.23251033775
"2702",1979-02-22,260.798155055518,47168,2,53,1979.14292237443,1550,1979,"A",2702,5.56374675585385,212.457253040419,165.219359612443,-1.77294274980962,0.414253416446846,0.185153986733862,4172.06748741396,0.229534456381272,3858.93521510898
"2703",1979-02-23,325.64373323979,47169,2,54,1979.14566210046,1550,1979,"A",2703,5.78580394095584,231.308182194424,170.986557322863,-1.79418480210668,0.405623178541305,0.180531815638975,5079.37430130334,0.229669251989137,3934.16496241194
"2704",1979-02-24,362.45563351907,47170,2,55,1979.14840182648,1550,1979,"A",2704,5.89290207651221,253.112153898306,176.84814452118,-1.78536689400153,0.391906089936705,0.181228984868416,5675.39710754398,0.230231176439258,3969.71477780126
"2705",1979-02-25,370.950687429673,47171,2,56,1979.15114155251,1550,1979,"A",2705,5.91606913579374,274.552051863162,183.030655978341,-1.78439919541527,0.388652786806304,0.181187523919461,5807.08539805863,0.230678038681577,3956.77884198721
"2706",1979-02-26,348.297210334731,47172,2,57,1979.15388127854,1550,1979,"A",2706,5.85305616796501,293.807507393862,188.599635764181,-1.78987599802746,0.395837333488484,0.180660477505812,5436.59388477248,0.229633972035676,3939.00167151838
"2707",1979-02-27,311.485310055451,47173,2,58,1979.15662100457,1550,1979,"A",2707,5.74135217838501,311.323499504773,193.196403824696,-1.79100533669705,0.405452656445747,0.181119284200591,4874.34208863534,0.229298175252274,3884.2676102255
"2708",1979-02-28,308.653625418583,47174,2,59,1979.15936073059,1550,1979,"A",2708,5.73221969482173,326.897765007545,198.312314068637,-1.78987768383126,0.40514628814375,0.181310263135872,4835.12285167063,0.232425235641419,3764.31119948942
"2709",1979-03-01,308.653625418583,47175,3,61,1979.16210045662,1551,1979,"A",2709,5.73221969482173,333.734260773697,204.070072830268,-1.78983738378412,0.404556935798987,0.181275925786868,4834.20715446759,0.231326779525919,3788.80933179896
"2710",1979-03-02,345.465525697864,47176,3,62,1979.16484018265,1551,1979,"A",2710,5.84489285732585,336.565945410565,210.45080221201,-1.79258994374312,0.394855426119909,0.180087791490789,5375.30027550905,0.232529160502612,3764.13751150129
"2711",1979-03-03,387.94079525088,47177,3,63,1979.16757990868,1551,1979,"A",2711,5.96085273842071,340.206682800824,217.95476649971,-1.788445888618,0.381076542437546,0.179933933957501,6031.04084053277,0.232672937503382,3743.76667449508
"2712",1979-03-04,351.128894971599,47178,3,64,1979.1703196347,1551,1979,"A",2712,5.86115337819763,337.374998163956,224.175033752029,-1.7931006978246,0.392028627999635,0.179802115014773,5454.75323163113,0.232949013973132,3745.32753782707
"2713",1979-03-05,317.148679329186,47179,3,65,1979.17305936073,1551,1979,"A",2713,5.75937068388768,332.925208020307,229.168237661706,-1.79346632410805,0.401426018349408,0.180368365574433,4942.39008395768,0.232200157536098,3710.91264327929
"2714",1979-03-06,288.831832960509,47180,3,66,1979.17579908676,1551,1979,"A",2714,5.66584462587686,329.688997006744,233.14203510211,-1.78014313991347,0.403473514483944,0.183028030388525,4567.47737762328,0.2307497081902,3719.10538435507
"2715",1979-03-07,288.831832960509,47181,3,67,1979.17853881279,1551,1979,"A",2715,5.66584462587686,326.857312369876,237.446195750149,-1.77987571956532,0.402856534547437,0.183034577066784,4567.64075043991,0.230087328132403,3733.08351129857
"2716",1979-03-08,281.75262136834,47182,3,68,1979.18127853881,1551,1979,"A",2716,5.64102945675714,323.01431179127,242.392204915878,-1.77588949183968,0.40291553041569,0.18379092779816,4474.1009396895,0.23066402499294,3692.88592560918
"2717",1979-03-09,271.558556675616,47183,3,69,1979.18401826484,1551,1979,"A",2717,5.60417779448198,312.45617335952,246.85682769334,-1.76988846248567,0.403276737637083,0.184948951790975,4339.39424316699,0.231319252129156,3675.5343450307
"2718",1979-03-10,262.780334301326,47184,3,70,1979.18675799087,1551,1979,"A",2718,5.57131845238474,294.576107509584,250.962770416798,-1.76426084891769,0.403501837970016,0.186026825346681,4223.59413295235,0.231591621100781,3695.1607944434
"2719",1979-03-11,254.002111927036,47185,3,71,1979.18949771689,1551,1979,"A",2719,5.53734258165734,280.700852788932,254.832739420517,-1.75914447911363,0.403588465607704,0.187004680507524,4103.9640393827,0.230795385253536,3708.95328366255
"2720",1979-03-12,237.578341033203,47186,3,72,1979.19223744292,1551,1979,"A",2720,5.47049742606575,269.333661603791,258.268516779917,-1.74875682303039,0.404409432516463,0.18902678455195,3880.10907803748,0.231332145681028,3705.81921204578
"2721",1979-03-13,214.924863938261,47187,3,73,1979.19497716895,1551,1979,"A",2721,5.37028849699417,258.775523172041,261.156835109522,-1.73233533530895,0.405963658139458,0.192229898594622,3569.6146867472,0.232049983886868,3689.47148272427
"2722",1979-03-14,225.118928630985,47188,3,74,1979.19771689498,1551,1979,"A",2722,5.41662883425288,249.673679696395,264.715318803185,-1.7402074288292,0.403886160870082,0.190605566727313,3707.33077204598,0.232886789924584,3647.90227560929
"2723",1979-03-15,228.233781731539,47189,3,75,1979.200456621,1551,1979,"A",2723,5.43037046210517,242.028131176852,268.90621206575,-1.74272903953583,0.402626446269118,0.190046354898737,3747.59985163678,0.232869311632635,3608.65306502352
"2724",1979-03-16,229.0832871226,47190,3,76,1979.20319634703,1551,1979,"A",2724,5.43408563665704,235.960235526421,272.247599937254,-1.74356690525325,0.401611176887352,0.189820950530368,3757.08735177694,0.234163188906096,3572.48900672357
"2725",1979-03-17,231.065466368407,47191,3,77,1979.20593607306,1551,1979,"A",2725,5.44270107456265,231.429540107433,274.626215032222,-1.74531647542172,0.400492951323974,0.189417932589181,3781.55026934715,0.235346730610449,3586.07501320834
"2726",1979-03-18,238.71101488795,47192,3,78,1979.20867579909,1551,1979,"A",2726,5.4752536776004,229.245097673278,276.127007889762,-1.75153639874121,0.398874920372121,0.188144558446694,3880.41222174815,0.234742790961927,3630.61600487318
"2727",1979-03-19,234.746656396335,47193,3,79,1979.21141552511,1551,1979,"A",2727,5.45850687473384,228.840571296583,276.957635383244,-1.74872628241499,0.398319131793602,0.188634901337084,3825.91402864125,0.234629057920949,3652.84557803974
"2728",1979-03-20,217.756548575129,47194,3,80,1979.21415525114,1551,1979,"A",2728,5.38337768910419,229.245097673278,276.853806946558,-1.73463997245019,0.398912990006711,0.191308823346085,3599.3159208414,0.234647935083301,3633.86045223704
"2729",1979-03-21,230.499129441034,47195,3,81,1979.21689497717,1551,1979,"A",2729,5.44024708560108,230.013697788999,277.420143873932,-1.745724401392,0.396847335203605,0.189098613685952,3765.92248798142,0.234028799163547,3630.17127144308
"2730",1979-03-22,227.950613267853,47196,3,82,1979.2196347032,1551,1979,"A",2730,5.42912899701711,229.97324515133,278.722718806891,-1.74373526851014,0.396131214954264,0.189421808425857,3730.64982309906,0.233793365637088,3557.17030519639
"2731",1979-03-23,221.437738603057,47197,3,83,1979.22237442922,1551,1979,"A",2731,5.40014146014385,228.881023934252,279.449517863687,-1.7380686686414,0.395724932651686,0.19045018755176,3643.73500446631,0.23337206489701,3487.86785951886
"2732",1979-03-24,211.52684237402,47198,3,84,1979.22511415525,1551,1979,"A",2732,5.35435190473136,226.089791935054,277.807140774304,-1.72875859151165,0.395575453029951,0.192171884935271,3512.11783795961,0.233448324480702,3461.29111472631
"2733",1979-03-25,190.572376061199,47199,3,85,1979.22785388128,1551,1979,"A",2733,5.25003204924327,219.212843531232,273.304762201684,-1.7069350775431,0.396353784604177,0.196279652888852,3231.83345675004,0.233602862910386,3446.15411626545
"2734",1979-03-26,161.689192765148,47200,3,86,1979.23059360731,1551,1979,"A",2734,5.08567592925455,208.776063012491,266.612547509887,-1.65635429774484,0.39182934254765,0.206646818514039,2886.84494838901,0.234236974633819,3470.14330184568
"2735",1979-03-27,141.3010633797,47201,3,87,1979.23333333333,1551,1979,"A",2735,4.95089281535006,197.853850841716,258.957560041554,-1.61364947875877,0.387546482204975,0.215414090663974,2629.86394272112,0.233697212657848,3505.81242996796
"2736",1979-03-28,162.538698156208,47202,3,88,1979.23607305936,1551,1979,"A",2736,5.09091611591811,188.145217801026,252.765609635604,-1.65661535486082,0.38974945736387,0.20642068466023,2898.83658446095,0.233171094121882,3527.99616762061
"2737",1979-03-29,203.59812539079,47203,3,89,1979.23881278539,1551,1979,"A",2737,5.31614807731959,184.666290961446,249.169370146782,-1.71985434703075,0.391221699277019,0.193515092685708,3404.10039312687,0.233458318858474,3524.8734854685
"2738",1979-03-30,220.871401675683,47204,3,90,1979.24155251142,1551,1979,"A",2738,5.39758063928218,184.585385686107,246.243296022018,-1.73801358894791,0.389105719139526,0.190006407031075,3625.94719713432,0.234644261575403,3576.8054539723
"2739",1979-03-31,207.562483882405,47205,3,91,1979.24429223744,1551,1979,"A",2739,5.3354324214852,184.019048758733,242.873591304146,-1.72384236680664,0.388961968215837,0.192617219353883,3454.28137332984,0.235992053662808,3574.01211450166
"2740",1979-04-01,200.483272290236,47206,4,92,1979.24703196347,1552,1979,"A",2740,5.30073081329226,185.434891077167,238.040849523891,-1.7156248488575,0.388399089152933,0.194095153654293,3362.06864508094,0.236588982953017,3534.34997855414
"2741",1979-04-02,193.687229161753,47207,4,93,1979.2497716895,1552,1979,"A",2741,5.26624463722109,190.006039133825,231.565730654254,-1.70721893967871,0.3877892001298,0.195602510195091,3273.325189929,0.236982575731216,3501.04785848072
"2742",1979-04-03,175.5644474858,47208,4,94,1979.25251141553,1552,1979,"A",2742,5.16800619763768,194.900808291839,225.713582404727,-1.67895692080396,0.385084423123015,0.201283405371213,3053.22133121774,0.23707396745134,3449.20114040804
"2743",1979-04-04,184.34266986009,47209,4,95,1979.25525114155,1552,1979,"A",2743,5.21679636180711,198.015661392394,221.286715422424,-1.69596275157878,0.38522463439041,0.197695483700728,3148.73682779584,0.237211574671739,3380.22125627555
"2744",1979-04-05,175.281279022113,47210,4,96,1979.25799086758,1552,1979,"A",2744,5.16639199228314,193.97039762544,217.501696957811,-1.6808910925387,0.382775168085844,0.200745412425046,3040.14925275986,0.23739139894424,3343.80638676898
"2745",1979-04-06,163.105035083582,47211,4,97,1979.26073059361,1552,1979,"A",2745,5.09439438029443,185.718059540854,213.310803695246,-1.65860039906333,0.379721091004424,0.20527472920201,2892.78794087424,0.238280219977363,3334.53394461207
"2746",1979-04-07,140.734726452326,47212,4,98,1979.26347031963,1552,1979,"A",2746,4.94687674569517,176.171237050843,208.610207198046,-1.61128071851379,0.374590314186002,0.214946161058937,2613.63362503167,0.238758474167728,3320.38223459759
"2747",1979-04-08,121.762439385313,47213,4,99,1979.26621004566,1552,1979,"A",2747,4.80207192828615,164.925403778711,203.617003288369,-1.56437089894004,0.369449482220704,0.224504169214092,2361.84554554683,0.238173838916898,3318.30759455446
"2748",1979-04-09,104.772331564106,47214,4,100,1979.26894977169,1552,1979,"A",2748,4.65178972523681,152.223275550476,198.350069863795,-1.51275058222715,0.366215271413443,0.236077926713952,2137.05516781218,0.238450327886068,3348.70913679678
"2749",1979-04-10,91.4634137708279,47215,4,101,1979.27168949772,1552,1979,"A",2749,4.5159390428212,140.208842162622,192.932113258588,-1.46166735848344,0.366750846326108,0.249234006143992,1969.55651776686,0.239920230310218,3354.60902385372
"2750",1979-04-11,91.7465822345146,47216,4,102,1979.27442922374,1552,1979,"A",2750,4.51903023539087,126.980829644683,188.071054631965,-1.46303118539857,0.365474492234751,0.248781053058581,1972.06370002036,0.240440542037124,3332.0777843311
"2751",1979-04-12,88.3485606702733,47217,4,103,1979.27716894977,1552,1979,"A",2751,4.48128990740803,114.561869880135,183.851844523032,-1.44881264855104,0.364748911541082,0.25236630852017,1926.39169031851,0.240206213181821,3330.43317501733
"2752",1979-04-13,84.1010337149717,47218,4,104,1979.2799086758,1552,1979,"A",2752,4.43201885840124,103.275583970333,179.151248025832,-1.43006229691483,0.364193048759733,0.257122065767958,1868.33360350203,0.239628525355695,3330.75357657595
"2753",1979-04-14,79.5703382959834,47219,4,105,1979.28264840183,1552,1979,"A",2753,4.37664138893229,94.5378142337128,174.195799911314,-1.40881625039043,0.363737398214259,0.262519644450669,1804.79032573948,0.237791655157382,3335.39507103375
"2754",1979-04-15,75.3228113406818,47220,4,106,1979.28538812785,1552,1979,"A",2754,4.32178302838024,87.9035816559084,169.070450718583,-1.38760677276711,0.363292179526762,0.267902915428903,1743.482945359,0.236604502404334,3334.69656516781
"2755",1979-04-16,74.4733059496214,47221,4,107,1979.28812785388,1552,1979,"A",2755,4.31044075177631,83.5751494252677,163.850712037957,-1.38310916990461,0.362248641953419,0.268958402671695,1730.61112981455,0.236433639687032,3338.25134318582
"2756",1979-04-17,69.3762736032595,47222,4,108,1979.29086757991,1552,1979,"A",2756,4.23954493014327,80.4198436870437,158.2062206618,-1.35539665823876,0.362061057533854,0.27601550573799,1654.46731395252,0.235650511452987,3359.51432330157
"2757",1979-04-18,70.5089474580066,47223,4,109,1979.29360730594,1552,1979,"A",2757,4.25573961606325,77.3858958618282,152.731630363856,-1.36150330941446,0.360635775664195,0.27432572809338,1671.18494531174,0.233542394605009,3361.29676560537
"2758",1979-04-19,68.5267682121992,47224,4,110,1979.29634703196,1552,1979,"A",2758,4.22722444575523,74.5542112249605,147.757304351758,-1.35012214057584,0.359859491922726,0.277155241579006,1640.95657906872,0.233039174755668,3337.0286825152
"2759",1979-04-20,64.2792412568976,47225,4,111,1979.29908675799,1552,1979,"A",2759,4.16323673707995,71.7225265880928,142.216641412287,-1.32579680138927,0.359789335146598,0.283379365443922,1573.81147571873,0.231861057901788,3307.45095162204
"2760",1979-04-21,65.4119151116447,47226,4,112,1979.30182648402,1552,1979,"A",2760,4.18070443012034,69.6998947046158,136.79868480708,-1.33125992499005,0.358177119371619,0.281800225977149,1592.61918854915,0.230221739888376,3290.05066402713
